emulator_scenario,fair_scenario,short,year,p5,p17,p33,p50,p66,p83,p95
h,high-extension,H,1872,-0.1208422872434959,-0.0655954776881448,-0.0148608399522576,0.0228140147077614,0.0601419659580404,0.1118192146683057,0.1692677149097576
h,high-extension,H,1873,-0.1146548340896475,-0.0610190652901358,-0.0102771744184647,0.025424818692977,0.0573949847879848,0.1094793970744168,0.177364629480819
h,high-extension,H,1874,-0.1249105432948481,-0.0640286945665945,-0.0142334268816617,0.022526054559235,0.0603797239640087,0.1063153557144163,0.1787690179658991
h,high-extension,H,1875,-0.137338268718497,-0.0593054214899553,-0.0150240126329638,0.0284309347138979,0.0670859743995833,0.1156462738407017,0.1851768168346312
h,high-extension,H,1876,-0.1155078758314122,-0.0510759097729461,0.0029184453890567,0.0356670622034698,0.073211288486259,0.1161792140621858,0.1743563742958792
h,high-extension,H,1877,-0.1298163896404752,-0.0494088206013365,0.0030155604485702,0.0375977352955264,0.0731904840612752,0.1192355281059913,0.1856978296097924
h,high-extension,H,1878,-0.1193817877787922,-0.0478924041745492,-0.0014123260198305,0.0411655644503266,0.0825174230682201,0.1291867785143012,0.2020536483987053
h,high-extension,H,1879,-0.1075292124414914,-0.0464924724018369,-0.0010810372998945,0.0428426172950442,0.0731301642910868,0.1308241225365002,0.1944240101867116
h,high-extension,H,1880,-0.1004819364705548,-0.0373274010065316,0.0044071860785702,0.0432275465332784,0.0784390613903976,0.1288349484107553,0.1950185505746726
h,high-extension,H,1881,-0.1047804981674903,-0.0459285014813231,-0.0002274560436203,0.0406771811421535,0.0752757345358667,0.1206207796268598,0.1803881281559578
h,high-extension,H,1882,-0.1117900072563621,-0.0479011212552326,-0.0022456374035213,0.0354101336072828,0.070654536653023,0.1193242661427276,0.1909844191745498
h,high-extension,H,1883,-0.1278869538072944,-0.0461955788954182,-0.000907005628622,0.0394708786007766,0.0751420875936782,0.1228791966938942,0.1858033693280998
h,high-extension,H,1884,-0.1648873311473179,-0.093460844655049,-0.0322215924622716,0.003211449471986,0.0422712023112912,0.0922254056172011,0.1545518941426763
h,high-extension,H,1885,-0.3353792094978344,-0.2506785392602392,-0.1941829411485597,-0.1480043152561284,-0.1083620885301511,-0.0531745227151984,0.0322365521633957
h,high-extension,H,1886,-0.3026343738038196,-0.2384362280609221,-0.180577181832869,-0.1439314631547605,-0.1075212974669257,-0.0577152237296332,0.0114816131048306
h,high-extension,H,1887,-0.2634557222144367,-0.1876970934605395,-0.1423595613401519,-0.0989042975142068,-0.0593328857359063,-0.0114275190388521,0.0608264168324273
h,high-extension,H,1888,-0.2201801263290941,-0.159522769044113,-0.1063401709636722,-0.0643962430786307,-0.0243913145687542,0.0235426652146387,0.1124993114706519
h,high-extension,H,1889,-0.1751354995888767,-0.1120717329997376,-0.0696074039667132,-0.02738307889058,0.0080568244467278,0.0511213790052254,0.1136287722076117
h,high-extension,H,1890,-0.1552097529234415,-0.0947632589375338,-0.0442204817808908,-0.0081680231934897,0.027021027828967,0.0810529572546922,0.1409462272495405
h,high-extension,H,1891,-0.1536945839373711,-0.0885844916332606,-0.0434277799261314,-0.0054322187653839,0.0329939671977349,0.0775887387498877,0.1458051159772354
h,high-extension,H,1892,-0.1648189559369587,-0.1050715308429259,-0.0551291640093269,-0.0182264901715784,0.0137312436802736,0.0649664468635806,0.1329618776519185
h,high-extension,H,1893,-0.1817639521232141,-0.1064429404341518,-0.0621375691513392,-0.0214753879214246,0.0184271756779266,0.0722788958106615,0.1325000998911403
h,high-extension,H,1894,-0.1730079630438389,-0.0945581510818347,-0.039770858300899,-0.0030417270312276,0.0364081648523122,0.0898796502597637,0.1515411845356858
h,high-extension,H,1895,-0.1478646710147522,-0.0756683088771999,-0.0294710128582774,0.0129195593884011,0.0456748715023421,0.0967554951098383,0.1564161862159479
h,high-extension,H,1896,-0.1351432093730474,-0.0650251704334248,-0.015676532706869,0.0239307736861737,0.0631899828920078,0.1099622040927045,0.1855416700204493
h,high-extension,H,1897,-0.1253659766932552,-0.0636663460306252,-0.0114300096351207,0.0296458475398889,0.0641500977175201,0.1174266983190271,0.1925791910971202
h,high-extension,H,1898,-0.120675898961241,-0.0497346513844513,0.000125637473105,0.0388302163539786,0.0773794414419603,0.1237237575191844,0.1990961078627286
h,high-extension,H,1899,-0.131789152816057,-0.0475570418933954,0.0012770361999657,0.0422823306661971,0.0788041953758628,0.1292910010270792,0.2036087309270369
h,high-extension,H,1900,-0.1248283841907643,-0.0558529028353031,-0.0025421173102768,0.0365417351962086,0.0768724843088659,0.1266850482084268,0.2096225234504187
h,high-extension,H,1901,-0.1270078074963241,-0.0555740642754858,-0.0065999856945594,0.0383543992486212,0.0750751314161785,0.128095430725713,0.1961172688781131
h,high-extension,H,1902,-0.1224327944276723,-0.0542607339367968,-0.0008246672172014,0.0395655525543827,0.0818376144666232,0.1343773430517511,0.2047529512738196
h,high-extension,H,1903,-0.1473167850477847,-0.0708048473423858,-0.0203442468386011,0.0256340349872845,0.0689465815167452,0.1129467619011528,0.1966620980311144
h,high-extension,H,1904,-0.2114434662377972,-0.1377246368926688,-0.0807518959759528,-0.0337420387073472,0.0071124992191124,0.0551338598792631,0.1225549057501954
h,high-extension,H,1905,-0.2109177993351072,-0.1415846486706247,-0.0850006975307569,-0.0389534434036671,0.0020370241619713,0.054297580649468,0.1143423245730419
h,high-extension,H,1906,-0.1981588079206269,-0.1071195738807802,-0.0526592982642175,-0.0148364803196388,0.0285692591440876,0.0725243215991427,0.1467956577375668
h,high-extension,H,1907,-0.1584166341715402,-0.0789800706625952,-0.0289632566934699,0.0141645882730903,0.050223651926188,0.1048381567222634,0.1670566871735219
h,high-extension,H,1908,-0.1637116905257053,-0.0894478774264459,-0.0355212708981818,0.0041590248843531,0.0426430326659992,0.1011956242920595,0.1625970755405916
h,high-extension,H,1909,-0.1584940746350899,-0.0843628246125156,-0.0278228207780461,0.0198299275888938,0.0579043021031083,0.1109215602687622,0.1714012822014209
h,high-extension,H,1910,-0.1615022580481891,-0.0702648678391727,-0.0182514832931993,0.0238649806535237,0.0664923446741386,0.1126232786829855,0.1878272924664209
h,high-extension,H,1911,-0.1469290492466311,-0.0785049943641617,-0.0225114204511453,0.0203066270872931,0.0600960639769227,0.1099559424185588,0.2069672465244336
h,high-extension,H,1912,-0.1503777477276254,-0.0707317619751898,-0.0161257999234454,0.0284693360586171,0.0752147533976439,0.1362372036647909,0.2042973874100374
h,high-extension,H,1913,-0.1921320433004779,-0.1032964087530921,-0.0554982613024597,-0.010814546704491,0.0301089220033606,0.0844902794891999,0.1648923228138393
h,high-extension,H,1914,-0.2010742899130161,-0.1306290257580331,-0.0757770746143883,-0.0377882971164248,0.0051724970726371,0.0660148656037213,0.1434701464362697
h,high-extension,H,1915,-0.1894340803992197,-0.1131718594481504,-0.0558104358233837,-0.0092154635702721,0.0332935102153358,0.0842955822149646,0.1701336948287141
h,high-extension,H,1916,-0.154524371283462,-0.0838474283209857,-0.0316943817340495,0.0125113475889791,0.0567740174293556,0.109206648724266,0.1944764464506047
h,high-extension,H,1917,-0.1488708241982902,-0.076372123771333,-0.0202789554593316,0.0267048939493241,0.0655618228091419,0.1205997513737406,0.2003250690743586
h,high-extension,H,1918,-0.1474173456237724,-0.0647052939080064,-0.0101124044182227,0.0390980326017954,0.0776814855821494,0.1280698457717495,0.19997256023352
h,high-extension,H,1919,-0.1324798832989185,-0.0537081343905012,-0.0037193901002057,0.0463994428532836,0.0853156449549447,0.1393142494021012,0.2070406155290068
h,high-extension,H,1920,-0.1256802167248085,-0.0501724337617339,0.0062049445119761,0.055509374828205,0.0945840417384638,0.1490032150535286,0.2269885403717556
h,high-extension,H,1921,-0.1170509128456441,-0.0439780353840245,0.0093004967093181,0.0585639367035538,0.096846040152919,0.1571755618234317,0.2331401353708976
h,high-extension,H,1922,-0.1028634631581435,-0.0176434933322714,0.0251398880735657,0.0666367066977459,0.1074570494027067,0.1650931770200902,0.2481875870248724
h,high-extension,H,1923,-0.104091731169833,-0.0245145931711401,0.0328624094151441,0.0752597657586865,0.111274572993119,0.1722847365908927,0.2361433107409473
h,high-extension,H,1924,-0.1110245447479832,-0.0322491345676831,0.0210120847272086,0.0712251248365889,0.1168968539459152,0.1751226560781476,0.2539042517670766
h,high-extension,H,1925,-0.0925480233572356,-0.0096594017840152,0.040352180406479,0.0822248072054502,0.1182114410232406,0.1747730332393758,0.2450574335331566
h,high-extension,H,1926,-0.0850482505254164,-0.002896487890552,0.0473526577460317,0.0911624967420264,0.1318201161009462,0.1898031267341299,0.2660367556461975
h,high-extension,H,1927,-0.0783994147806426,-0.0005583604814021,0.053202868809564,0.0977886796078553,0.1397903174756557,0.1951793772583599,0.2679612654331728
h,high-extension,H,1928,-0.0782247186435992,-3.794019037934039e-05,0.0504547904369198,0.0954838780969255,0.145255516947216,0.2023923437628926,0.2864371712234686
h,high-extension,H,1929,-0.0690695611396203,0.0067663333385048,0.0586552215634936,0.1069164794594843,0.1438979675039075,0.1979690537268195,0.2771580496862259
h,high-extension,H,1930,-0.0777755863129708,-0.0145426247919939,0.0313892539020818,0.0780298733142499,0.1205629568527809,0.1818694112787459,0.2452250372651188
h,high-extension,H,1931,-0.0670765650125095,-0.0008872017253943,0.0456220147674965,0.0961826520368389,0.1413418944834886,0.1934412014531754,0.2606145555882617
h,high-extension,H,1932,-0.0632059045104717,0.0172229751715933,0.0713212445103451,0.1104138744483268,0.1517680739409491,0.2140117621489025,0.2980970280454083
h,high-extension,H,1933,-0.0596343150968774,0.0151447220741198,0.0693406181824489,0.1084641280702237,0.1590862226614788,0.214142693230522,0.2852207849702123
h,high-extension,H,1934,-0.0507519186400288,0.0270819658365151,0.081400931530789,0.1209826407337123,0.1621650739738725,0.217568332986435,0.2978914067347271
h,high-extension,H,1935,-0.0372582205487935,0.0385942335721446,0.0903500475082425,0.1366729443612364,0.1763997827779876,0.231788634920657,0.305209284277804
h,high-extension,H,1936,-0.0301127260076026,0.0421221952704344,0.0989869215773779,0.1385270345026104,0.1750359295732245,0.2278488974070227,0.3068712093622536
h,high-extension,H,1937,-0.0312485938095964,0.0460078470708216,0.0966853802433856,0.1342151892236971,0.179257412122394,0.2320325500584222,0.3212622830126583
h,high-extension,H,1938,-0.0312802260152808,0.0397692402748686,0.0976582828945771,0.1418659161334835,0.1854476936644049,0.2472083507489737,0.3135542699432503
h,high-extension,H,1939,-0.0211986942497798,0.0512144665577986,0.101728184948496,0.1462404904997025,0.1847592536092415,0.244001921996503,0.3251885170025552
h,high-extension,H,1940,-0.0327137567423971,0.045849098065593,0.1024560929116807,0.1494752230083162,0.1922118317197698,0.2466901693840398,0.3189874998266178
h,high-extension,H,1941,-0.0182444233086849,0.0528909070642934,0.108144772901994,0.1525343543399264,0.1948956790842655,0.2522638734849269,0.3307471926066194
h,high-extension,H,1942,-0.0140677730638606,0.0595202613077328,0.1063629757288632,0.1514672538519049,0.1945212965960996,0.2622774383207525,0.3242225743536392
h,high-extension,H,1943,-0.020020143246763,0.0622167393483248,0.1063079184137638,0.1591304169938071,0.2058551440296663,0.2600232253500448,0.3437054669151538
h,high-extension,H,1944,-0.0214702103859374,0.0585702068866751,0.1139520945018121,0.1599215946769062,0.2005783458595986,0.2575887031743412,0.3375920653121716
h,high-extension,H,1945,-0.0180465764474503,0.0614593435199456,0.1170750156203498,0.1650561736241753,0.2073025735727799,0.2645452612374627,0.3342234270394382
h,high-extension,H,1946,-0.0046607214173421,0.0782335543685872,0.1292425998313893,0.1741172194290207,0.2159054375872688,0.2758866285098128,0.3608949449187892
h,high-extension,H,1947,8.404887400345618e-05,0.0819164193908089,0.1347839281324022,0.1885602142794319,0.2316563847096261,0.2926135870895997,0.3745040897061646
h,high-extension,H,1948,0.0172506590421585,0.094024469745613,0.1505988838750403,0.1903719059182685,0.2312533898992064,0.2901980391691682,0.3707102476383142
h,high-extension,H,1949,0.0201634348350493,0.0885672715574046,0.1422553607503527,0.1953054409633971,0.2415790469549572,0.2944914249019682,0.3678846512108586
h,high-extension,H,1950,0.0288324883155991,0.096960295037341,0.1499594309163294,0.1996427405500911,0.2409191500514326,0.296447905682987,0.3701539931805183
h,high-extension,H,1951,0.0232956013508844,0.1067653074679352,0.1549757505939993,0.200411803605704,0.2428193044688008,0.2963826173720769,0.3793843458744743
h,high-extension,H,1952,0.0194953622626739,0.0985447537854264,0.1533871561179946,0.2058969214405384,0.2477730119729407,0.3058583854677231,0.3840877840673969
h,high-extension,H,1953,0.0288313634102056,0.1060527608091687,0.163515469384155,0.2093842864809658,0.2496340455165272,0.3005042464888491,0.3813407827229545
h,high-extension,H,1954,0.0238996284663587,0.1189200983687965,0.1692086745375823,0.2128973809021894,0.2519923292868051,0.3072654200906483,0.388143802124528
h,high-extension,H,1955,0.0301733458877543,0.1087727431782464,0.1637085567090582,0.2072035349483288,0.2475215590379972,0.3070148898009499,0.3922526768856964
h,high-extension,H,1956,0.030727635102984,0.1086567938500758,0.1643551919361609,0.2070676432499051,0.250959431717036,0.3089994909854651,0.3900640040852954
h,high-extension,H,1957,0.0279622762829594,0.1130017891591976,0.1652530312451502,0.2149957146617126,0.258711686196603,0.3099953786853597,0.3937116374802544
h,high-extension,H,1958,0.043111218660954,0.1153809353634152,0.1710480659100984,0.2188964220082087,0.2601492651397477,0.3138863340804202,0.3862546560751148
h,high-extension,H,1959,0.0468683616913542,0.1128642107188801,0.1734650542815768,0.2227297883176038,0.2653582280911749,0.3240801723280389,0.3926518321307504
h,high-extension,H,1960,0.0548981388696269,0.1299424176197685,0.1820945571165592,0.2271786275310004,0.2750726965314977,0.3228720848014696,0.403732621385739
h,high-extension,H,1961,0.051488291304422,0.1278463114192298,0.1818502926880437,0.233004906727973,0.2830142740699488,0.3337351117635165,0.4201196166244671
h,high-extension,H,1962,0.0488845129563811,0.1251264717799687,0.1845999540161486,0.2337201989765638,0.2804215010984592,0.3476527271565641,0.4256597480989852
h,high-extension,H,1963,0.0388964793532201,0.1127729869727084,0.1741937797769149,0.2170581294491765,0.264523466056807,0.3247971560109317,0.4055988239584186
h,high-extension,H,1964,-0.0340068380454364,0.0307771095343418,0.0892702402792468,0.1419724438262014,0.1925563416522775,0.2513150614627687,0.3320185641165387
h,high-extension,H,1965,-0.0825922711247115,-0.0001374893284304,0.0656882320490418,0.1155880834319658,0.1651283468082454,0.2326126815300247,0.3182909672486912
h,high-extension,H,1966,-0.0659875877219341,0.0232142247866659,0.0858700190316094,0.1407773270160522,0.1912265685783866,0.2523119891978498,0.3250740149570117
h,high-extension,H,1967,-0.0201843022534706,0.0641296173424551,0.1300292520496911,0.1809465829646446,0.2323502089569332,0.2926188786400516,0.3729485126985448
h,high-extension,H,1968,-0.0024609154936995,0.0737014273358092,0.1358881172734972,0.1882931294622958,0.238974132103657,0.3024821263234056,0.3915300636170745
h,high-extension,H,1969,0.0016635677912021,0.0895004599679432,0.145584644674302,0.2038337013524107,0.2596709656840115,0.320411303159494,0.3979527952694578
h,high-extension,H,1970,0.0358297810774686,0.1078947884994279,0.1720022402978576,0.2306900294908058,0.2799312053837384,0.3388327570592633,0.4261200342643778
h,high-extension,H,1971,0.0410190074362023,0.1181750967013387,0.1808903018713106,0.2331773306758052,0.2871160457667009,0.3527707418007677,0.4336004046600441
h,high-extension,H,1972,0.0256907794250337,0.115261572896481,0.1875954705825281,0.2442998679443129,0.2987444389955514,0.3714523372541091,0.4452087592021623
h,high-extension,H,1973,0.0384151283889476,0.123329129839221,0.1962503669164281,0.2543267839736204,0.3041276741609769,0.3732461554827102,0.4610390329539504
h,high-extension,H,1974,0.0684644281538539,0.1518022565827461,0.2111005186080835,0.2663197661649663,0.3234961160394589,0.3970750563767529,0.4774008056182561
h,high-extension,H,1975,0.0750857003651054,0.1622932585442702,0.2236943135912596,0.2827106251822473,0.3371462853396864,0.4091856508062878,0.4997132522067303
h,high-extension,H,1976,0.0649998087464936,0.1507367016266586,0.2190255886717853,0.2759768013121476,0.337762921490352,0.4061497717657782,0.4927877611692818
h,high-extension,H,1977,0.0803401135656879,0.16842394009916,0.238530453289286,0.3047003958729294,0.3528088129083343,0.4218665570783084,0.5033340120297253
h,high-extension,H,1978,0.0961475785641178,0.1927410653053424,0.2603941611349539,0.32198462984424,0.3709247727616757,0.4446423274273742,0.5325278828345545
h,high-extension,H,1979,0.1266882324537763,0.2187194467150452,0.2819304335097836,0.3397398666053381,0.3970853000228949,0.4603717246218933,0.5520729630790477
h,high-extension,H,1980,0.1369579054307316,0.2292424010686679,0.293798674845491,0.3507817228145779,0.4134288145946552,0.4884357507129804,0.5868123235411508
h,high-extension,H,1981,0.1723973497312408,0.2464434607443905,0.3084288509279801,0.3637717790602028,0.4192293195266772,0.4991551807577051,0.5878372862254124
h,high-extension,H,1982,0.1888927815701441,0.2607190490310707,0.3238837230643889,0.3841562800770755,0.4371612733988548,0.5193457812674481,0.6049087781691322
h,high-extension,H,1983,0.1653313318952192,0.2511285912542949,0.3101080001335787,0.3702884286283661,0.4194450240619848,0.4897065261730972,0.5896846687596359
h,high-extension,H,1984,0.1516868347623273,0.2273049690464955,0.2846825123989546,0.3434263909702675,0.386269250071926,0.4555614117831847,0.5558200712535086
h,high-extension,H,1985,0.1580573686487573,0.2269493979549715,0.3021928004969532,0.3567519340536696,0.4174131413582274,0.4880731415160482,0.5652430169088121
h,high-extension,H,1986,0.1919425438533559,0.2758565760731025,0.3412683237838075,0.399890167919419,0.4545683050911533,0.5161999766862467,0.6036926844845795
h,high-extension,H,1987,0.2176165742551734,0.3111188073806211,0.3770470554569637,0.4299432872215554,0.486068774518369,0.5554746294262543,0.6408351870783792
h,high-extension,H,1988,0.2255013054777296,0.3341140112001271,0.4034094112397678,0.4592444737064017,0.5077726069868379,0.5834802728941376,0.6671348271256329
h,high-extension,H,1989,0.2823307280600111,0.3633839959092782,0.4334607697491495,0.48992565846162,0.5381403074065317,0.612021821061839,0.6971840975015922
h,high-extension,H,1990,0.2971693540863506,0.3873270988733406,0.4553708515951012,0.5093541732783282,0.56313947718102,0.6357327556822884,0.7275520056160679
h,high-extension,H,1991,0.3404449151669941,0.417758294148816,0.4850089545234227,0.5400988913477942,0.5924049857308061,0.6608266883870381,0.7503543582548466
h,high-extension,H,1992,0.2886632626171052,0.3772299950045187,0.4383673190051373,0.493156165541187,0.5425662822934633,0.6143543353951634,0.709332908887028
h,high-extension,H,1993,0.1917878939627366,0.269042621669652,0.335560435692892,0.388523171450516,0.4432624363469838,0.5217411616453154,0.6103101326458789
h,high-extension,H,1994,0.2223741653147726,0.2971311908779359,0.363339974250334,0.4129959474457188,0.4623387075111034,0.5468554428911481,0.6265006918235124
h,high-extension,H,1995,0.2821272813119511,0.3698152700960539,0.4318047586994544,0.4900057359062703,0.5445038336596963,0.6139111373815382,0.7114288122316328
h,high-extension,H,1996,0.3480614308870701,0.4385084244958803,0.5024521729320461,0.5583256841558643,0.6103327984876616,0.6807694587623598,0.7727761561414188
h,high-extension,H,1997,0.4067591552051391,0.4960450169380665,0.5578749232719244,0.6110209637738551,0.6700503453673171,0.7439652537307627,0.8164502888899989
h,high-extension,H,1998,0.4305295284375158,0.5236643201599896,0.575276626212624,0.6375823959707276,0.6869436489808627,0.7580624909133304,0.8491690354074644
h,high-extension,H,1999,0.4463818815242802,0.5360098290979882,0.6015145188806607,0.6575858177850407,0.7156911727945185,0.7818219780488648,0.8765935869497344
h,high-extension,H,2000,0.4986578781027879,0.5850047765838737,0.6441772579269186,0.6975337673011887,0.7537889990402753,0.8124137078123322,0.904279359273025
h,high-extension,H,2001,0.542808546749112,0.6185936804731987,0.6836362405011747,0.7428457463731046,0.7944677151620542,0.8603390799063924,0.9508607016930646
h,high-extension,H,2002,0.588108046345479,0.6564886413061449,0.7250046878115218,0.7795012270970763,0.8267529928537579,0.8947681952913624,0.9753598904611748
h,high-extension,H,2003,0.5964134496649212,0.6742187169256635,0.7335509887835715,0.7859292880252345,0.833773546990253,0.8981506080085898,0.9781953086001728
h,high-extension,H,2004,0.5865842020381883,0.6777520827500173,0.747499552270506,0.7966603229881755,0.8462278130915903,0.9111146744476972,0.9882412211994104
h,high-extension,H,2005,0.6267786223732205,0.707274052319524,0.7614585137867661,0.8109687801062269,0.8616594147111124,0.924291746946075,1.009104842004033
h,high-extension,H,2006,0.6399186329660835,0.7134372398456339,0.7757575215572053,0.8290101705245473,0.8756365716229126,0.9409297676631122,1.0265572585867828
h,high-extension,H,2007,0.6453330119423243,0.725621536511662,0.7944880048909546,0.8441279786239287,0.8930082777950689,0.9597392477501104,1.035687647098617
h,high-extension,H,2008,0.6559074930131895,0.7442234876772944,0.8112936348099449,0.8614323961477883,0.9075531035019953,0.9778777172811468,1.0514032919667338
h,high-extension,H,2009,0.6879464998676191,0.7702703655986523,0.8348426630715403,0.8869688676425717,0.935783516090996,0.9968116409576128,1.0886716102424072
h,high-extension,H,2010,0.7048314720782887,0.7958745397329436,0.8625605837597337,0.9152907068216288,0.9656058691077972,1.0282785701581834,1.1051771293352248
h,high-extension,H,2011,0.7124287294812347,0.8182374005304803,0.8875402457193095,0.9417428009821116,0.9882639805999216,1.0559857455818649,1.1344913890601362
h,high-extension,H,2012,0.748437838668243,0.8496464787862038,0.9061524851078726,0.9604239079877112,1.014333564654006,1.0728196780067634,1.1572421634147505
h,high-extension,H,2013,0.7861113943588848,0.8605428802060382,0.9234002958536888,0.9753383656258076,1.0308847221941373,1.089436494823319,1.1719937063400323
h,high-extension,H,2014,0.7938992935587745,0.901303424394812,0.9612670220605424,1.0194485064651773,1.0664961956057553,1.1283450063615488,1.2082115690425743
h,high-extension,H,2015,0.824391722398946,0.9138806243649896,0.9863886821946454,1.0453646540368362,1.092553766592674,1.1539628121310856,1.2342487965494282
h,high-extension,H,2016,0.8513634791586363,0.9445716772855908,1.014794531296738,1.0687442748767524,1.1202420895150047,1.1802991556944198,1.279370786686972
h,high-extension,H,2017,0.8780166904420373,0.9798191150391168,1.053300744205378,1.1023134496813292,1.1572988586862727,1.2194409914066862,1.2903357752630529
h,high-extension,H,2018,0.9019020836746856,1.0107412803035671,1.0773944868034873,1.1398037874701568,1.1921493497756928,1.2502072726857605,1.3322172177540064
h,high-extension,H,2019,0.9344726739610626,1.0328651319264963,1.104811557431628,1.1680297181693475,1.222896674760237,1.2846047192395986,1.3664970794208564
h,high-extension,H,2020,0.9525107974834284,1.0563886172549253,1.1144221242100376,1.1723967580949726,1.2298556456020284,1.290118909365553,1.387148632751225
h,high-extension,H,2021,0.9715803963949274,1.080995406026514,1.1523605314605805,1.20711135653781,1.2624071628842042,1.326742384217821,1.4250871934917702
h,high-extension,H,2022,0.9821187993641172,1.1015734407292668,1.1771529192979409,1.2369508081142602,1.2900899507609829,1.3636186173653275,1.4480754429514011
h,high-extension,H,2023,1.0227120943354335,1.1174440008485569,1.2030092614481342,1.2679198055771563,1.3243402907015451,1.3938556047293078,1.4703677296427815
h,high-extension,H,2024,1.0295706989281963,1.1330194115098176,1.2221324493672248,1.29229158348054,1.351133225110328,1.42453464139887,1.5194934136701466
h,high-extension,H,2025,1.048904482306303,1.1708372872153952,1.2442486237261854,1.3230445508759845,1.3771660930968053,1.456676003421034,1.5530293464028802
h,high-extension,H,2026,1.0502824776337891,1.17598591426566,1.2712124871153667,1.339878829790414,1.400219804358594,1.4915706926454388,1.599269103897876
h,high-extension,H,2027,1.0826620476631972,1.199909174446306,1.2949754893818828,1.363451606148142,1.4200185983551137,1.506566697109843,1.6021085899086822
h,high-extension,H,2028,1.1023810334680633,1.220356709228688,1.3058240737043738,1.3857914917897525,1.4534389901637417,1.5436020636425956,1.6783756885230017
h,high-extension,H,2029,1.1134800456623448,1.2388868523460823,1.3306124131223187,1.4109939095272968,1.4799707603653764,1.5760776415376567,1.7011179022326168
h,high-extension,H,2030,1.1293952193622128,1.2549929878847563,1.3561834545059277,1.4303901960926406,1.501686026561255,1.5901672959847712,1.71259896118844
h,high-extension,H,2031,1.136277763579164,1.2703090348240758,1.3703590995315262,1.4484552021145451,1.513539541905908,1.6179188101490456,1.7408849227155128
h,high-extension,H,2032,1.168812709529371,1.28206727539313,1.381712444052269,1.4633163783986478,1.5418510664131269,1.6363350332333997,1.7524239769038852
h,high-extension,H,2033,1.163029529422002,1.2991099803624475,1.3914184100291511,1.4771124602194006,1.5575347535058663,1.669531790518526,1.808851598734343
h,high-extension,H,2034,1.2051280168429397,1.328426171168713,1.424960024150234,1.5054623029648364,1.5826892642494534,1.6889910077356531,1.8470473293416303
h,high-extension,H,2035,1.2103259823847952,1.3385412497520357,1.4461123525564823,1.5275896927362334,1.6013770535513578,1.7190234587722657,1.8450183462434584
h,high-extension,H,2036,1.230059625741616,1.3610153129756255,1.4569144716082962,1.5454722110064885,1.631084930949298,1.7248694722905211,1.885480324247142
h,high-extension,H,2037,1.2555154621740374,1.3842575616761437,1.474568409847327,1.5733503049928943,1.6583063301982262,1.7767361952829663,1.8967315630303485
h,high-extension,H,2038,1.280954188592833,1.3987660942222284,1.5118560245330663,1.5917541908841122,1.676546385582515,1.785487337997536,1.956324107040066
h,high-extension,H,2039,1.275412754366129,1.4248885680681975,1.5283569909634005,1.6164661671442349,1.7054007426308484,1.8161199359685216,1.978372640031027
h,high-extension,H,2040,1.3120070640175143,1.4411554499282972,1.5537833541012858,1.6431586585153557,1.7229284414809634,1.838299809707284,1.994701842617048
h,high-extension,H,2041,1.3276142486461566,1.4634942852718122,1.5678276472661288,1.6523950192761403,1.746646842380501,1.8662562371159368,2.021421127714838
h,high-extension,H,2042,1.3457920031637702,1.48063784790032,1.592472775749751,1.683197881749411,1.7749261439558208,1.8965387128225484,2.029173325800838
h,high-extension,H,2043,1.3640831422040491,1.4988417873645206,1.6052930609868925,1.6971238306559109,1.7922214315944376,1.9219623537054635,2.062167069226122
h,high-extension,H,2044,1.3767115610285234,1.5169161809507492,1.6304214996167752,1.7360840584265615,1.820623936702675,1.9487887617636737,2.1034934457982883
h,high-extension,H,2045,1.3984131182001565,1.5407501549257223,1.648325516086392,1.7521516251951046,1.858906937390971,1.9762495539900329,2.1551163317787507
h,high-extension,H,2046,1.40582507173323,1.5612853676595777,1.6736898874197688,1.7825520014524665,1.87160666587208,1.9926845969506464,2.154610836811215
h,high-extension,H,2047,1.4088526929030285,1.5858165565092506,1.7008670309461045,1.798645476583169,1.8951319026423277,2.018425017522905,2.1671334600547603
h,high-extension,H,2048,1.4628913158018906,1.6071154735246274,1.728001351477114,1.821751141219428,1.9324677451912928,2.0543984950406897,2.2289182096478197
h,high-extension,H,2049,1.4652235302890837,1.634617604910877,1.750033596170273,1.8540736672062184,1.948303063951361,2.0894888226244275,2.266797305348809
h,high-extension,H,2050,1.4938882413312204,1.6419926710774366,1.76519617074359,1.8797058993387437,1.9812068030585253,2.1150226885095877,2.324530410936513
h,high-extension,H,2051,1.4985047917007723,1.6757536020544943,1.7964862030136846,1.909385241217743,2.0129854786676376,2.1630286579158597,2.3340059758806357
h,high-extension,H,2052,1.5303058801630594,1.6951113534944846,1.820621770769519,1.9261246853915832,2.049781286342438,2.189840296278322,2.375706215473971
h,high-extension,H,2053,1.5565799652066663,1.7194121225415573,1.8432452701561608,1.9563525586711004,2.0624391332263903,2.2272536732456696,2.3882671884487374
h,high-extension,H,2054,1.575581134226351,1.7382469280580948,1.8699739386137109,1.9823890690579304,2.0780733798538336,2.236878315116237,2.439271828696422
h,high-extension,H,2055,1.5937342274244155,1.750931820034644,1.894009551155976,2.006990847219462,2.117803158024062,2.2628891817283456,2.458020811443081
h,high-extension,H,2056,1.6103166037278276,1.7777760068590076,1.9180984258812412,2.038082704617585,2.145016323944507,2.302217175059341,2.4942207530291234
