emulator_scenario,fair_scenario,short,year,p5,p17,p33,p50,p66,p83,p95
h,high-extension,H,1879,-0.1494957532421237,-0.0867122825090578,-0.0398303554605748,0.0039721476174343,0.0344907981373009,0.0907806262326004,0.1582754638158973
h,high-extension,H,1880,-0.1409906484820468,-0.0764630997951384,-0.0335612699968633,0.0008355125913976,0.0365525217699781,0.0888937964578413,0.1583415658409374
h,high-extension,H,1881,-0.142305975104909,-0.0839381816567926,-0.036009471654226,0.0032648764551031,0.0359867269529995,0.0818622898490044,0.1468331129193597
h,high-extension,H,1882,-0.1485874663134698,-0.0839742769314712,-0.0386790178808088,-0.0006400445070576,0.0341764525578924,0.0817234694936281,0.1552061889881336
h,high-extension,H,1883,-0.1672713904550211,-0.0860536150644129,-0.0399528039094142,4.972586215280968e-05,0.0347470942706876,0.0851385967028685,0.1483125965598997
h,high-extension,H,1884,-0.1627107525568349,-0.0909913980617445,-0.0370464191644368,0.0008497001925239,0.0391133196011514,0.0883054028272088,0.1530947060639174
h,high-extension,H,1885,-0.1673884227507082,-0.0952841478337098,-0.0403537433293645,0.0004712240367411,0.0372161900219765,0.0838402379902059,0.1671742262046247
h,high-extension,H,1886,-0.141932157362045,-0.0771994268930255,-0.0284224504098998,0.0085364364121655,0.0382301966996873,0.0871828530209301,0.1669893033770182
h,high-extension,H,1887,-0.1481480120893121,-0.0829478634694937,-0.0330391516105179,0.0070358457292906,0.0391675000334625,0.0891502730023042,0.1568443529686848
h,high-extension,H,1888,-0.152593434208923,-0.0865870845842896,-0.0376492500654526,0.0045881122727763,0.0401268468547134,0.0882967694879313,0.1717694660869787
h,high-extension,H,1889,-0.1399983751968166,-0.0787538344877367,-0.0300096705755861,0.0052463762209628,0.0396283162903483,0.0855962969904087,0.1439020318366359
h,high-extension,H,1890,-0.1441962583555549,-0.0813294206810251,-0.0327109635748488,0.004886726530772,0.0385660901887696,0.0865662216768849,0.1652296081784784
h,high-extension,H,1891,-0.142926796585379,-0.0791685650730422,-0.0340772687525295,0.0062775558707564,0.0444480560088986,0.0909108285182077,0.1591050616144265
h,high-extension,H,1892,-0.142981959172639,-0.0829652755123275,-0.0356787665779017,0.0024555401497701,0.0360047041729571,0.0880793745556345,0.155614292487313
h,high-extension,H,1893,-0.1567304458155994,-0.0824507186088597,-0.0390324775099717,0.0023643178991797,0.0429904995581969,0.0901827685730883,0.164374253942111
h,high-extension,H,1894,-0.1632418222985466,-0.0875577343640398,-0.0359306868537302,0.007116673269977,0.0442966870927896,0.0938417146172486,0.1588437414942335
h,high-extension,H,1895,-0.1556023903361299,-0.0804733737779648,-0.0306779733330809,0.0078312547147064,0.0421212409120406,0.0892790081369512,0.1534146565229811
h,high-extension,H,1896,-0.1448090186435837,-0.076144868607034,-0.032076928118685,0.0068622027984445,0.0432511565112798,0.0970246028753524,0.1648882723306402
h,high-extension,H,1897,-0.1553634171326176,-0.0888873510010824,-0.0338080854375376,0.00577391270857,0.0397301210018901,0.0943928884852166,0.163914669889429
h,high-extension,H,1898,-0.1501831157813878,-0.0804822421007892,-0.0259892246714694,0.0143865856933246,0.0492450994944508,0.0986026876708143,0.1697846984693317
h,high-extension,H,1899,-0.1500266810634107,-0.0759076871718767,-0.0290537075205077,0.0120156402227123,0.0509342152376271,0.1026099870519272,0.1675445353019914
h,high-extension,H,1900,-0.1548208652983153,-0.0825150095079869,-0.03350515022752,0.005564113917266,0.0446860333092536,0.0923989848054073,0.1772455344761135
h,high-extension,H,1901,-0.1467412991079479,-0.083649392301508,-0.0344537058654014,0.0070544938827651,0.0447304206601198,0.0885769137317271,0.1573274062082068
h,high-extension,H,1902,-0.1533785235022767,-0.0830913080181568,-0.033946591311012,0.0063202124423738,0.0460158987388659,0.1005025048171692,0.1727877008121291
h,high-extension,H,1903,-0.1604147850926473,-0.0825240599013035,-0.0372762623967225,0.0102597685227988,0.0523053733331207,0.0959911966374907,0.1826794053278098
h,high-extension,H,1904,-0.1496981822284882,-0.0765860030649968,-0.0267810713137702,0.0141841807952226,0.0549800208464979,0.100570911086326,0.1665671435752745
h,high-extension,H,1905,-0.155165228331556,-0.0732095625567532,-0.0259328784452867,0.0141370571891544,0.0543078056932694,0.1038942912705892,0.1733324651485796
h,high-extension,H,1906,-0.1540060342880649,-0.0750475446140454,-0.0204261263801995,0.0166070458062889,0.0553459184369881,0.0975317554313355,0.1686765712638613
h,high-extension,H,1907,-0.1424698371206417,-0.0667096957163263,-0.0178433536442234,0.0217347677389693,0.0585427148471069,0.1103465393834911,0.1751619195170048
h,high-extension,H,1908,-0.139670501652528,-0.0702331179878277,-0.0227022497877453,0.0169776757847274,0.0550899852113002,0.1091873919767629,0.1856917346833242
h,high-extension,H,1909,-0.149001419880201,-0.0718213219713075,-0.0173623367886253,0.0234840069698392,0.0631047142334097,0.1166931273301891,0.1808503368498704
h,high-extension,H,1910,-0.1444676459735834,-0.0745067654799295,-0.0201349308925063,0.0236166233630131,0.059239136255031,0.1061103322443824,0.1772046672659295
h,high-extension,H,1911,-0.1485162007498147,-0.069428523060211,-0.0240233126795717,0.015879371709899,0.0493654119685932,0.101388141086908,0.1842856293199976
h,high-extension,H,1912,-0.1507992341803197,-0.0740023498914646,-0.0217955931341961,0.0206622592183254,0.0599712902464879,0.1188967248428586,0.1826883491747291
h,high-extension,H,1913,-0.1365188170778723,-0.0711451164950366,-0.0120074602227197,0.0281280028373673,0.063370404570163,0.1111273401008479,0.1822109090981824
h,high-extension,H,1914,-0.1449717500937437,-0.0638237452268584,-0.0168257457851337,0.0178860316392002,0.0561992137137312,0.1150924094891998,0.1995549636406234
h,high-extension,H,1915,-0.1350224780374653,-0.0627137643230561,-0.0102700098189089,0.0284181433937905,0.064708891974391,0.1184179735861941,0.2003839188072476
h,high-extension,H,1916,-0.1297540807823498,-0.061408578854559,-0.0139063899343545,0.0294876834843279,0.0645990821457367,0.1191031344204435,0.1991225578093442
h,high-extension,H,1917,-0.1321506408414621,-0.0582998184394952,-0.0140182093416102,0.0220293367958962,0.0615814490348422,0.1141365686917911,0.1930558115526051
h,high-extension,H,1918,-0.1306149262181952,-0.0580607985358008,-0.012688493379258,0.0236230017412915,0.0665189513353266,0.1228997967165181,0.1938303023938156
h,high-extension,H,1919,-0.1290428260009728,-0.064277666182093,-0.0061349917627538,0.0327169646884754,0.0734304919820221,0.1226489697039215,0.1889008433642658
h,high-extension,H,1920,-0.1407434927804009,-0.0675072160432349,-0.0063263584055894,0.0370353530863726,0.0700863855801695,0.1201790017937763,0.1967566452241123
h,high-extension,H,1921,-0.1357102509767125,-0.0583595517379755,-0.0061830379337834,0.0317329490108334,0.068507142225755,0.1223313855197094,0.2064241393595157
h,high-extension,H,1922,-0.1404033087448815,-0.0569282846892358,-0.0065515372835607,0.0327350786312389,0.0755675127558052,0.1297523134558561,0.2100436932423243
h,high-extension,H,1923,-0.1224798453095075,-0.046516283959136,0.0006915966540951,0.041968300767709,0.0811426094698433,0.1328384059566573,0.2109267981713607
h,high-extension,H,1924,-0.131441405203952,-0.053895271930124,-0.0047609578037126,0.0371540502525408,0.0850324431038157,0.1457879695480486,0.220622437146794
h,high-extension,H,1925,-0.1245089929049951,-0.0431748803939006,0.0087759173880603,0.0458379234586475,0.0852025646370949,0.1337401692182107,0.2083050339348217
h,high-extension,H,1926,-0.1122372660629592,-0.0411355502717821,0.004509942327547,0.046551390751256,0.0870964026863857,0.1440625970297386,0.2237745322767664
h,high-extension,H,1927,-0.1081665905662222,-0.0370347121750563,0.0108531084062099,0.0502698274426235,0.0901706215612428,0.1422187292348249,0.2132238379555741
h,high-extension,H,1928,-0.1267025746718787,-0.0443227218987448,0.0087516014939588,0.0527932932940251,0.0902560668159655,0.1515690690030919,0.2348080770282885
h,high-extension,H,1929,-0.1077612852385615,-0.0357964760225088,0.0216622557495458,0.0566078024376845,0.0939147721014242,0.1544462863665856,0.2246985938579952
h,high-extension,H,1930,-0.112467348136522,-0.0401211814879854,0.0114791814179486,0.0505299046447731,0.0929336426205724,0.1451831988732194,0.2218972630821689
h,high-extension,H,1931,-0.0953443643885069,-0.0416915676022932,0.0094185036772885,0.0626411818039413,0.1028210651089656,0.1539454765545896,0.2253676778584101
h,high-extension,H,1932,-0.1095051041334665,-0.0267074982568953,0.0159223397465971,0.0580211741411004,0.1001421033665623,0.1545685567697718,0.2307617637628755
h,high-extension,H,1933,-0.1031234398111156,-0.0363277506230894,0.0178419107946818,0.0574462732294579,0.1017817819238324,0.1628184444392788,0.2310526393586948
h,high-extension,H,1934,-0.0979007665606811,-0.0323323316072238,0.0220110142192825,0.0588263745121338,0.0993710678196231,0.149548187192682,0.2299251128339176
h,high-extension,H,1935,-0.0951572356000322,-0.0241755713942578,0.0222611458834319,0.0620621401329129,0.1040639335875276,0.1670672347347633,0.2394784383678134
h,high-extension,H,1936,-0.0978083071160147,-0.0170733547199753,0.0231893236203759,0.0639955215351898,0.1018685788416573,0.1554457973670902,0.2329881513700855
h,high-extension,H,1937,-0.0910414103273841,-0.0178888492099136,0.0260194121374894,0.067496874068506,0.1039922115067419,0.1668583763136887,0.2425894501649686
h,high-extension,H,1938,-0.0924407752975513,-0.0249417124292554,0.0305224745033431,0.0779953851139992,0.113112185165268,0.1762877171334819,0.2470959713902007
h,high-extension,H,1939,-0.0933792135910513,-0.0197031413373822,0.0328117327672653,0.0707412465595232,0.1118766861036002,0.172249138070568,0.2489642194842608
h,high-extension,H,1940,-0.0955911496301153,-0.0240238118474423,0.0357290565084987,0.0793206956918898,0.1162124364912238,0.1671232015169876,0.2642836177537938
h,high-extension,H,1941,-0.0788613258025694,-0.0097715527032758,0.0409323492165697,0.0816863396321957,0.1222407788612333,0.1723050316573986,0.2544899278319052
h,high-extension,H,1942,-0.0671071784952332,-0.0060121873229558,0.0416475230253426,0.0817640242978187,0.1279805542948926,0.1794891426103024,0.2596444595984438
h,high-extension,H,1943,-0.0746610942354955,-0.0081581891114369,0.0475828054238081,0.0910232618139296,0.1337107469688407,0.1956609854778166,0.2778763428409632
h,high-extension,H,1944,-0.0736647601022777,-0.001370079236634,0.0436975133857613,0.0875286922313417,0.1304823726568555,0.1860482006537872,0.2766289370377197
h,high-extension,H,1945,-0.0695651344336342,0.0001948100795373,0.0551755531811113,0.0910250969139698,0.1329121674763209,0.1875626545521744,0.2780525351367903
h,high-extension,H,1946,-0.0785700412826202,0.0005480740803947,0.0512384646198898,0.0948264460735611,0.1337626099743113,0.18868983053343,0.2703930872109659
h,high-extension,H,1947,-0.0872755760222274,0.0005586377847172,0.0549756836013695,0.0981019130165238,0.1369060059785079,0.1935844609944003,0.2848872674199582
h,high-extension,H,1948,-0.0693028573796296,-0.0020389000248939,0.05669441020488,0.0973707236325509,0.1352042113159644,0.1923807132513349,0.2711028328856093
h,high-extension,H,1949,-0.0650131119727434,0.0003627128208803,0.0485684826279942,0.0937362324702101,0.1398671889284083,0.1996474855275181,0.2732082138330453
h,high-extension,H,1950,-0.0798341979070881,0.0030755405266503,0.0509941401029296,0.1014101132826124,0.1431328273157721,0.1955383588022392,0.2830454818724846
h,high-extension,H,1951,-0.0710657660899501,0.0137805068887968,0.0619972173997527,0.1007587330381311,0.1431593340671365,0.2051672309993014,0.2737342180973573
h,high-extension,H,1952,-0.0683151588126885,0.0060548274691786,0.0625571801173087,0.108275970946074,0.1477025838664334,0.2026485897316115,0.27804236889904
h,high-extension,H,1953,-0.0837924847348837,0.006609133242768,0.0681487401117471,0.1093539946475737,0.1460086576655598,0.1976085449110367,0.2704823478396772
h,high-extension,H,1954,-0.0705686226921455,0.0184119879988489,0.0710256254476471,0.1105044358279556,0.1509352202141651,0.2023014515769616,0.2891743066159104
h,high-extension,H,1955,-0.0738709044101894,0.0043890729844759,0.0656745900603314,0.1082230347048165,0.1447473576873455,0.2035534928305923,0.2871060805879072
h,high-extension,H,1956,-0.0576395510045879,0.0126117898282768,0.0678215071304529,0.1054743260740501,0.1442408448657842,0.2016090410771431,0.2791043755342705
h,high-extension,H,1957,-0.0580932601162,0.024432210813071,0.0754645132031746,0.1146893904232741,0.1547222373088738,0.2082201038205634,0.2912703803855884
h,high-extension,H,1958,-0.0363283857414006,0.0308217371885322,0.0807863507950651,0.1263696170449096,0.1605844946757906,0.2198915530546061,0.2894027657617051
h,high-extension,H,1959,-0.0407388492757251,0.0355427270192103,0.0816413856198733,0.1262257675185892,0.1660554956333524,0.2218593403008818,0.2969193575636067
h,high-extension,H,1960,-0.0269422932569695,0.0429288441348975,0.0896847355481385,0.1296370993964458,0.1695501509299843,0.2245183278201508,0.3017132471426905
h,high-extension,H,1961,-0.0367118191057629,0.0401281267469621,0.0956595903343585,0.1338299977443362,0.1782788263667282,0.2393776630752083,0.3066911763839814
h,high-extension,H,1962,-0.0429728515566215,0.0408104118992146,0.0921482830184158,0.1421829273229466,0.1824819509506335,0.2417847401673327,0.3356077812009141
h,high-extension,H,1963,-0.0235133955888571,0.0459268213298915,0.1007270943593091,0.1421187525995801,0.1764385057733713,0.2344004051245418,0.3283572172323573
h,high-extension,H,1964,-0.0217064299781103,0.0507551605228147,0.1009703529793021,0.1475306020672672,0.1919466224271059,0.2432887423164453,0.3229362206059011
h,high-extension,H,1965,-0.019696649408146,0.0501701325607107,0.1053366230544499,0.1520523410959903,0.1932091768899035,0.2486206386360077,0.3327631512525068
h,high-extension,H,1966,-0.0188016422388059,0.0586111111349528,0.1138823029958011,0.1569118226024118,0.1958721573088069,0.2611314921816042,0.3493022666211844
h,high-extension,H,1967,-0.0275670254881231,0.0600540594919883,0.1163765449678428,0.16250624788872,0.2012342940733739,0.2641748989220048,0.3394310805589071
h,high-extension,H,1968,-0.0110084360657011,0.0727898690794423,0.1240943100546329,0.1674161308960754,0.2054605236245647,0.2693377012296442,0.3488021071802897
h,high-extension,H,1969,0.0052801352572537,0.0794469159979842,0.1265089610081509,0.1723124051756124,0.211614981427483,0.2613019157158557,0.3534037750644004
h,high-extension,H,1970,0.0163505165003335,0.0818433130022924,0.1340019013772763,0.1764198923897626,0.2186685594597101,0.2812171876422614,0.3531042648038645
h,high-extension,H,1971,0.0208273186498431,0.0871553563288404,0.1383809128691881,0.1794281557624207,0.2235178414992437,0.286796942086194,0.3618268810156213
h,high-extension,H,1972,0.0291947721609642,0.1040101864903338,0.1545346415049543,0.1930277825865589,0.2356014845860425,0.2953104684058755,0.3809987614489633
h,high-extension,H,1973,0.0250816233129353,0.0997831096721555,0.1589510677871173,0.2047626057848894,0.2435741619318175,0.3054259633915345,0.394624777295503
h,high-extension,H,1974,0.0437258045018437,0.1165400416585234,0.1659290966086872,0.2067599769842772,0.245447886879379,0.3099159906025976,0.397287321105798
h,high-extension,H,1975,0.0532529922537787,0.1183582449471883,0.1699572269927285,0.2126423748786843,0.2569453916445836,0.3212850598623938,0.4101993399762886
h,high-extension,H,1976,0.0456009116869435,0.1208790188092517,0.1782280153751674,0.2222137147577139,0.2688940043386449,0.3338390354441514,0.4348580122600089
h,high-extension,H,1977,0.0547164841065483,0.1319427161326719,0.1834205799316738,0.2329379609644877,0.2796512894123283,0.3376721711219042,0.4433630458707967
h,high-extension,H,1978,0.0618394680837178,0.1379330654333977,0.1883066564635111,0.2340951376129933,0.2825365380754099,0.3457894682297377,0.4377762295692759
h,high-extension,H,1979,0.081504397933756,0.1507431053271934,0.1946167712500976,0.2467810155981501,0.2886958713875184,0.35818874783481,0.4379323052779142
h,high-extension,H,1980,0.081570319420602,0.144359397720248,0.2094637209466373,0.2557594893513998,0.2983742379614234,0.3638764794620628,0.4685107627860244
h,high-extension,H,1981,0.090793082630141,0.164507702349704,0.2145892021575809,0.2648076504329678,0.3084210831746977,0.3757685141675344,0.4631442522157587
h,high-extension,H,1982,0.0945550607492292,0.1707572010142144,0.2275892164542884,0.2779818242630322,0.324859794118101,0.3833735658276338,0.4623689770941903
h,high-extension,H,1983,0.1085120927774989,0.1837079670694299,0.2330721131323148,0.2873547349049456,0.3280271864928827,0.3916969902172956,0.4778433769102799
h,high-extension,H,1984,0.1126112143638009,0.1912011144233367,0.2476221340689402,0.292787278446865,0.3436369562116677,0.4071053478517892,0.5087335818614087
h,high-extension,H,1985,0.1149894621977072,0.1895146396018622,0.2547784844059781,0.2978132597305666,0.3457596397966984,0.4048224952467282,0.5042290275606787
h,high-extension,H,1986,0.1151789539611853,0.2060852950605094,0.2549759841124159,0.3009176587214132,0.3575428095935639,0.4171131336938196,0.5031893752379671
h,high-extension,H,1987,0.1344158296606868,0.2053693798438189,0.2645601112514407,0.3123146282168054,0.360831206540275,0.4264153324389353,0.5132977231085025
h,high-extension,H,1988,0.1397388282727593,0.2152734305087864,0.2712885431947879,0.3223133330191811,0.367769115988645,0.442641196430752,0.5316310904455648
h,high-extension,H,1989,0.1531925207297429,0.2284828885090839,0.2868062158305511,0.3404889385810986,0.3849221462049085,0.4391495931229346,0.5416198712785263
h,high-extension,H,1990,0.150896307347209,0.230121036475246,0.2911994792744832,0.3440590883363488,0.3872970014067533,0.4472534415876349,0.5377401216132991
h,high-extension,H,1991,0.1660730738142842,0.2498212126251839,0.298839988515332,0.3521705137888024,0.404359488730868,0.46600953683231,0.572113324529874
h,high-extension,H,1992,0.1807193963374359,0.2552400669988705,0.3176565768885947,0.3628569355582441,0.4125817204298473,0.4898475592366965,0.5715910722050086
h,high-extension,H,1993,0.2001812097829991,0.2618412922143068,0.3198884948363582,0.3677516907786433,0.4217540441179271,0.5026054883968397,0.5994091230240044
h,high-extension,H,1994,0.2018888737303981,0.2721736585638393,0.3275492535309126,0.3797639571645251,0.4296277727574527,0.5007425479799587,0.5973207248165063
h,high-extension,H,1995,0.1941289533490651,0.2859121210716898,0.3410327833222737,0.3921664528768078,0.4406369416589003,0.5145556097843461,0.603810233855144
h,high-extension,H,1996,0.1972547535096097,0.2855421138457196,0.3499351578496179,0.4037401973342087,0.4479477266656521,0.519059246316261,0.6224134976554644
h,high-extension,H,1997,0.21949450309767,0.2930345991695923,0.3567003094050627,0.4137089850984541,0.4605877604081096,0.5352593617924916,0.6292947799224476
h,high-extension,H,1998,0.2291198413211635,0.3022972719649894,0.3634608189722237,0.4145520929181364,0.4707656897197612,0.5504481675973474,0.6536870829561237
h,high-extension,H,1999,0.2382232787105203,0.3167722745724712,0.3710298801334268,0.4269319665578961,0.484447996030444,0.556002590357603,0.6539660670720894
h,high-extension,H,2000,0.2388651909161865,0.3234043055608012,0.3838595159835338,0.4341788519631908,0.4883628422545156,0.5729001013907513,0.6607108512089775
h,high-extension,H,2001,0.2547136461108045,0.3380963535051324,0.4039390958014093,0.4499470363553884,0.5029408570759033,0.5769522487619604,0.6673525567373678
h,high-extension,H,2002,0.2714675510197036,0.3629969995924682,0.4177016753754797,0.4721802037060534,0.5178906783629161,0.5857434423803765,0.6892572548115864
h,high-extension,H,2003,0.2646963149095942,0.3575201397502732,0.4143834442411105,0.4772683717884988,0.5269880376267406,0.5949149259844565,0.6944168365046479
h,high-extension,H,2004,0.2807144456624311,0.3611160699327796,0.4285994935867956,0.4805548770289663,0.5299926850202878,0.6084067418525348,0.7080423094786938
h,high-extension,H,2005,0.2972831127894357,0.3708544560385048,0.4333810860469137,0.4915786676758456,0.5512767733122031,0.6168876660587211,0.7333111751539882
h,high-extension,H,2006,0.3005918451879394,0.3893166550643474,0.4515871239909649,0.5069327963157783,0.5552907061546415,0.6258208538724368,0.7377284321080194
h,high-extension,H,2007,0.3273973735287152,0.4045822440780097,0.467053640377965,0.5201785816670204,0.5777234152297723,0.6461777221757178,0.7483014785041213
h,high-extension,H,2008,0.3295177585383071,0.4107785601203477,0.4733985086353475,0.5328690825356573,0.5895365388487076,0.6664577874609182,0.778411963173734
h,high-extension,H,2009,0.3412810249044383,0.4263825088848199,0.4867681814246896,0.543968899048753,0.5991385118307587,0.6777155363566112,0.7845284820171904
h,high-extension,H,2010,0.3453400916523537,0.4270531927454102,0.499475940183297,0.5655482297042449,0.6178277097512238,0.7127965394428852,0.7887327967273838
h,high-extension,H,2011,0.3546481162149737,0.4405095350995065,0.512796988673263,0.5685606873392943,0.632911247985623,0.7075553586198162,0.8241787008966719
h,high-extension,H,2012,0.3742562407757136,0.4631806359970654,0.5227653085417292,0.5863856391421386,0.6436985916882639,0.7215891914297015,0.8229090777674698
h,high-extension,H,2013,0.3865839628386595,0.4721706362814233,0.5316745117924018,0.5904327499027333,0.6492459782569616,0.7304008213599117,0.841454650340942
h,high-extension,H,2014,0.3890390279829409,0.4745073380763885,0.5480089875382351,0.6160792681396978,0.6788330955234514,0.7603817266068437,0.8494972835833121
h,high-extension,H,2015,0.4006610064178942,0.4899631764377554,0.5633640292180592,0.6232025588269915,0.6938933084300458,0.7750695643757536,0.8856064198497344
h,high-extension,H,2016,0.432506702588133,0.5084167556223138,0.5798664790546245,0.6386776263269431,0.7116862175520222,0.7966141579601826,0.9246879104613298
h,high-extension,H,2017,0.4320477364332801,0.5147578635283999,0.5937120220274541,0.6595105791587196,0.7192994965409991,0.803107491409352,0.9430038731113702
h,high-extension,H,2018,0.4461284355132049,0.5322350412654445,0.6080182880676842,0.6702367206022138,0.7342853496667461,0.8208872935906679,0.9478739177746344
h,high-extension,H,2019,0.4523575851374781,0.5441910537416436,0.6173939325056468,0.6827465782626522,0.7583384195324465,0.8384345023398172,0.9491363180941742
h,high-extension,H,2020,0.4738136803849574,0.5627852660460868,0.6323968611733116,0.6960351010881058,0.7526025742347257,0.8573617380635375,0.97994031728261
h,high-extension,H,2021,0.4750467694261541,0.5684935026927472,0.6478550948179037,0.7214514682275301,0.7867601275551912,0.8655466187421345,0.9960590374153908
h,high-extension,H,2022,0.4863575419181644,0.5884385643723892,0.6622284318768582,0.7312269281853266,0.7938406494111978,0.8864770089819112,1.012498275837461
h,high-extension,H,2023,0.5038175173061898,0.5932268416893773,0.6763578935308432,0.745018306813365,0.8075186951598519,0.8996868344755894,1.022374388555252
h,high-extension,H,2024,0.5012694868547269,0.5998355331436463,0.6821974807744026,0.7581985580200937,0.8234866854471727,0.9286280600911484,1.0503522243254049
h,high-extension,H,2025,0.521746149343238,0.6209167629892796,0.6985510364745288,0.7656501672880234,0.840518778883113,0.9266437045084454,1.0687890595289782
h,high-extension,H,2026,0.5155278077744891,0.6349064582665831,0.7059085557350954,0.7890342829183581,0.8624176625573613,0.9547994857029516,1.083056043952381
h,high-extension,H,2027,0.5365255872938983,0.6400990736350125,0.7179767989185476,0.786740260663439,0.8675601894980127,0.9737986140181708,1.1151733822847183
h,high-extension,H,2028,0.5606703958495176,0.6519103067608506,0.7363723473945039,0.8140817464114614,0.8822280314640877,0.9940050579219916,1.146643698356141
h,high-extension,H,2029,0.5671764082889549,0.6598841614083417,0.7495948116793358,0.8361452458213213,0.9122282988583844,1.0126789273730097,1.1715588481321362
h,high-extension,H,2030,0.5706023124673397,0.6851676745152597,0.7623862716043993,0.8452773674675357,0.9239373642120874,1.0316360580689248,1.169201717796729
h,high-extension,H,2031,0.5728132300281483,0.6887434529586274,0.7754480060631065,0.8606785459079791,0.9417509196255278,1.051720517923516,1.1918156598380427
h,high-extension,H,2032,0.6007318885195261,0.6978954711670712,0.7918961134261301,0.8719297117591946,0.9577008087640262,1.067778177530913,1.2050663799302548
h,high-extension,H,2033,0.6010659108040292,0.7006176672358981,0.7910278043480994,0.8817591538274716,0.9748012136790424,1.0863277378984582,1.2341875761554677
h,high-extension,H,2034,0.6284034131206171,0.7273062771089769,0.8207834970453062,0.9032882114129334,0.992655012646858,1.1009726353949747,1.254256563561005
h,high-extension,H,2035,0.617582383506645,0.7341254313179412,0.837660948163155,0.9231453046869468,1.0055370242160555,1.132615922914531,1.267167788115665
h,high-extension,H,2036,0.6510441390648716,0.745261951343404,0.8507152222374236,0.9394415235106915,1.0228066008850347,1.1274526529638011,1.2959091164428296
h,high-extension,H,2037,0.660106128513401,0.763719900653345,0.8648021450805634,0.9559785938376012,1.0467839816583504,1.160339644950762,1.3074788761725482
h,high-extension,H,2038,0.6673535902040688,0.782000451241997,0.8780978529945687,0.9695699717624467,1.07143148538064,1.1771017994935142,1.3343046167995862
h,high-extension,H,2039,0.6881237210483643,0.8030728129540199,0.9059048596116824,0.9968187789622824,1.0827021424996717,1.199308960724132,1.3689697109458074
h,high-extension,H,2040,0.7100244189103535,0.8091890532095406,0.9178933012910128,1.010974315533589,1.1022471968909957,1.2274000263784934,1.3717649294188137
h,high-extension,H,2041,0.7123707497397674,0.8318289900760798,0.931339348475697,1.0205536624057854,1.1142756245534735,1.2443729621679869,1.3782551508029357
h,high-extension,H,2042,0.7390386166868675,0.8438984607638239,0.940509504695608,1.0435595807065017,1.1398156560075077,1.2590248796468364,1.4170326097927997
h,high-extension,H,2043,0.7415987792388896,0.8546076444660324,0.958153135385854,1.051446806252247,1.1623890345866512,1.27470016622478,1.433298824713225
h,high-extension,H,2044,0.7586854288397863,0.8687630470683294,0.9880571492694942,1.0731341933246348,1.1766332224222824,1.2943439020470189,1.449427679717093
h,high-extension,H,2045,0.7701520355723287,0.8825199572733713,0.995393673923285,1.0921926238072737,1.200560002579544,1.3321825085073138,1.4906258324736186
h,high-extension,H,2046,0.7841394540944999,0.9061787319825376,1.012200439680833,1.120927208208068,1.2132868157422012,1.3430122334943622,1.4965487887060105
h,high-extension,H,2047,0.7914295799845564,0.9235877984718966,1.0386907607478384,1.1342574405156465,1.2287103659796907,1.3578214628379883,1.5502293427993472
h,high-extension,H,2048,0.8244109874185123,0.947051018841145,1.059085283897193,1.1456332303490562,1.255350346847789,1.39168280948692,1.575752577280308
h,high-extension,H,2049,0.8477223630576972,0.9618247676563094,1.0759692712258269,1.1754743046660427,1.2790580215788423,1.416970119532286,1.6002799563915309
h,high-extension,H,2050,0.863635301903445,0.9757412377897354,1.0819235766170707,1.1925264446594517,1.2965449622969645,1.4356270165174698,1.6360500321286875
h,high-extension,H,2051,0.8662893497593113,0.98158585394903,1.1073681180856203,1.2182450998043624,1.321900736706687,1.4895114019828537,1.6445515567917388
h,high-extension,H,2052,0.8954037849179041,1.011268879631878,1.122692279322463,1.2457460170255457,1.3392091731899722,1.4862718657777096,1.7008918857706492
h,high-extension,H,2053,0.9131834922710574,1.0339249719834085,1.1507086861511464,1.253424677861576,1.3627869574652145,1.5165191256318746,1.7050639327891437
h,high-extension,H,2054,0.9173605916819126,1.0422217145861958,1.1603199569443463,1.2806911521347664,1.3882878583172833,1.5296470243545512,1.713917736264124
h,high-extension,H,2055,0.924280541000083,1.0529875646659628,1.1805915072207624,1.294071324110189,1.4162425013296156,1.5591257018584572,1.7460470196295046
h,high-extension,H,2056,0.9430528514688024,1.0773213074027903,1.2061159699867825,1.317188231281245,1.4394592937909043,1.5743096554395235,1.771611050859404
h,high-extension,H,2057,0.959901354876024,1.0967832644346094,1.217734708712689,1.3458689461623476,1.464113315459031,1.629467018742628,1.8027007541333824
h,high-extension,H,2058,0.9636746709518266,1.112528661308576,1.24027864811332,1.3681871262704997,1.4784048083715633,1.6435718597708775,1.8499935315738316
h,high-extension,H,2059,0.9978442286321646,1.140931766829121,1.261248540498522,1.3705963129038128,1.4915545941868946,1.6579198807471869,1.867167098966908
h,high-extension,H,2060,1.0075569442561911,1.1582637498748845,1.2847888460245356,1.3958832831627397,1.5095618379100106,1.6787225046416674,1.9016690307583777
h,high-extension,H,2061,1.0223485056749937,1.1708169603888734,1.3067389618855705,1.4141648282309114,1.5308557858098677,1.6935464540069214,1.9053855148234848
h,high-extension,H,2062,1.0312629291588258,1.192902398254332,1.3340432625403027,1.4480307632982006,1.5587707038371397,1.723869158067283,1.9215442855892773
h,high-extension,H,2063,1.0582879692750762,1.2051330586956095,1.341655703258824,1.4671548679473534,1.5809417768030751,1.7597742209058675,1.955361334653939
