var,year,source,value,unit
TREFHT,2041,emulator_se,0.04882255114445541,K
TREFHT,2042,emulator_se,0.04584816675926377,K
TREFHT,2043,emulator_se,0.03566150034293709,K
TREFHT,2044,emulator_se,0.04489588448082567,K
TREFHT,2045,emulator_se,0.04566615492292792,K
TREFHT,2046,emulator_se,0.04625054254445781,K
TREFHT,2047,emulator_se,0.04892821541969338,K
TREFHT,2048,emulator_se,0.05334666922466842,K
TREFHT,2049,emulator_se,0.02201727301974005,K
TREFHT,2050,emulator_se,0.04801387753065594,K
TREFHT,2051,emulator_se,0.036263957271185636,K
TREFHT,2052,emulator_se,0.037772906722877926,K
TREFHT,2053,emulator_se,0.03844592552581085,K
TREFHT,2054,emulator_se,0.04801936577741428,K
TREFHT,2055,emulator_se,0.03215668102154921,K
TREFHT,2056,emulator_se,0.03512446103928133,K
TREFHT,2057,emulator_se,0.045622188855412596,K
TREFHT,2058,emulator_se,0.0385321724430401,K
TREFHT,2059,emulator_se,0.04751751462626752,K
TREFHT,2060,emulator_se,0.057600352015439664,K
TREFHT,2061,emulator_se,0.03730450800162416,K
TREFHT,2062,emulator_se,0.03349020159268451,K
TREFHT,2063,emulator_se,0.041942448070894714,K
TREFHT,2064,emulator_se,0.052495804282692626,K
TREFHT,2065,emulator_se,0.06089568065903086,K
TREFHT,2066,emulator_se,0.03917257049980404,K
TREFHT,2067,emulator_se,0.04398836083356342,K
TREFHT,2068,emulator_se,0.03366067314555263,K
TREFHT,2069,emulator_se,0.06331587637376347,K
TREFHT,2070,emulator_se,0.018289349636513075,K
TREFHT,2071,emulator_se,0.03037039186792935,K
TREFHT,2072,emulator_se,0.03310101056320424,K
TREFHT,2073,emulator_se,0.050363722989272226,K
TREFHT,2074,emulator_se,0.03234877551681605,K
TREFHT,2075,emulator_se,0.04180260240358261,K
TREFHT,2076,emulator_se,0.039316988054748474,K
TREFHT,2077,emulator_se,0.050839541518188605,K
TREFHT,2078,emulator_se,0.023539907809134907,K
TREFHT,2079,emulator_se,0.01907382932139373,K
PRECT,2015,cesm2,-0.4756885112596775,%
PRECT,2016,cesm2,-0.5193337292773871,%
PRECT,2017,cesm2,-0.25012614106426573,%
PRECT,2018,cesm2,-0.16167395885435978,%
PRECT,2019,cesm2,-0.18296637874792335,%
PRECT,2020,cesm2,0.019605559522726294,%
PRECT,2021,cesm2,0.24509333978760423,%
PRECT,2022,cesm2,0.31204742119810414,%
PRECT,2023,cesm2,0.5412541378885316,%
PRECT,2024,cesm2,0.47178826080642294,%
PRECT,2025,cesm2,0.8868742094510166,%
PRECT,2026,cesm2,0.8067383514563892,%
PRECT,2027,cesm2,0.9543135424491707,%
PRECT,2028,cesm2,1.1619962616048594,%
PRECT,2029,cesm2,1.0324439764470061,%
PRECT,2030,cesm2,1.1553080408051073,%
PRECT,2031,cesm2,1.4519546750869599,%
PRECT,2032,cesm2,1.698284966707823,%
PRECT,2033,cesm2,1.8076677857924104,%
PRECT,2034,cesm2,1.517771032773458,%
PRECT,2035,cesm2,1.7674427697195647,%
PRECT,2036,cesm2,2.1306889727848026,%
PRECT,2037,cesm2,1.8001108894281566,%
PRECT,2038,cesm2,2.067736614152135,%
PRECT,2039,cesm2,2.0756749065492044,%
PRECT,2040,cesm2,2.290628551633796,%
PRECT,2041,cesm2,2.1421648403643974,%
PRECT,2042,cesm2,2.6484848372878345,%
PRECT,2043,cesm2,2.540734954861922,%
PRECT,2044,cesm2,2.499623139524842,%
PRECT,2045,cesm2,2.791696143617832,%
PRECT,2046,cesm2,2.942321617676641,%
PRECT,2047,cesm2,2.7608136603864506,%
PRECT,2048,cesm2,3.3845515687662435,%
