year,010,011,012,013,014,015
1909,14.201468,14.257263,14.269102,14.351895,14.214145,14.445785
1910,14.409498,14.361314,14.452238,14.317681,14.232869,14.094631
1911,14.327145,14.257042,14.233922,14.294458,14.216644,14.045721
1912,14.235476,14.095245,14.341466,14.185724,14.215313,14.221486
1913,14.398721,14.185985,14.407772,14.292776,14.341499,14.123711
1914,14.374526,14.284594,14.035424,14.498817,14.300395,13.998172
1915,14.062655,14.153165,14.223359,14.412392,14.241980,14.069075
1916,14.208818,14.237982,14.420131,14.273608,14.322427,14.382257
1917,14.342973,14.304255,14.223147,14.287925,14.265304,14.449133
1918,14.158805,14.263856,14.419832,14.384955,14.111602,14.350643
1919,14.087272,14.162071,14.319629,14.353957,14.106053,14.276278
1920,14.316235,14.352854,14.132582,14.429000,14.255011,14.369656
1921,14.527584,14.370330,14.127334,14.542403,14.242457,14.440772
1922,14.340117,14.280169,14.233044,14.449194,14.098159,14.622283
1923,14.430979,14.424005,14.356291,14.461258,14.323453,14.475853
1924,14.265929,14.418493,14.362940,14.363319,14.273378,14.460145
1925,14.297802,14.314128,14.464144,14.352162,14.405468,14.513133
1926,14.421826,14.217649,14.333795,14.336810,14.299295,14.397969
1927,14.560831,14.263917,14.356535,14.390062,14.104170,14.377218
1928,14.370948,14.254174,14.419142,14.293087,14.137242,14.546610
1929,14.467980,14.372973,14.500783,14.261566,14.222451,14.407925
1930,14.476763,14.365293,14.458127,14.359604,14.360900,14.390004
1931,14.401387,14.119128,14.242043,14.425717,14.525850,14.421104
1932,14.528170,14.275489,14.266870,14.326081,14.361921,14.474812
1933,14.646642,14.461639,14.243717,14.348388,14.342140,14.602904
1934,14.500165,14.319484,14.318759,14.549495,14.483603,14.452177
1935,14.624430,14.428268,14.434609,14.259718,14.392511,14.452252
1936,14.316598,14.424263,14.397390,14.478168,14.281099,14.568731
1937,14.360692,14.168225,14.297688,14.465528,14.388048,14.537546
1938,14.488134,14.215353,14.421526,14.377168,14.355575,14.529187
1939,14.442956,14.299988,14.444118,14.458376,14.371319,14.488830
1940,14.221223,14.253584,14.454560,14.513839,14.512548,14.295056
1941,14.475990,14.224907,14.338041,14.383386,14.206088,14.461099
1942,14.498406,14.386056,14.324749,14.225249,14.212708,14.185884
1943,14.430263,14.476657,14.284799,14.394056,14.341100,14.182518
1944,14.643027,14.604777,14.385106,14.503846,14.272100,14.392065
1945,14.747260,14.482982,14.491403,14.486746,14.404729,14.551328
1946,14.536168,14.560051,14.397180,14.594558,14.542199,14.386741
1947,14.617690,14.680872,14.203060,14.475344,14.396106,14.426362
1948,14.786602,14.582857,14.331397,14.349263,14.334370,14.367298
1949,14.526935,14.453687,14.539509,14.334676,14.278018,14.440128
1950,14.492154,14.617476,14.397879,14.395873,14.365464,14.434716
1951,14.620256,14.611396,14.403477,14.609200,14.573543,14.278511
1952,14.629818,14.309141,14.511864,14.695493,14.498038,14.386221
1953,14.636283,14.336976,14.558473,14.435904,14.663637,14.344450
1954,14.548743,14.546363,14.514714,14.501709,14.659566,14.172831
1955,14.722704,14.560889,14.579373,14.534003,14.421231,14.297083
1956,14.792070,14.514244,14.300640,14.485048,14.261076,14.477227
1957,14.480337,14.246987,14.314229,14.620385,14.384748,14.325308
1958,14.517379,14.326157,14.331162,14.594634,14.536203,14.215118
1959,14.522427,14.507541,14.390475,14.684405,14.708694,14.354067
1960,14.490488,14.351196,14.459593,14.704624,14.604719,14.353106
1961,14.532132,14.213936,14.413977,14.520874,14.468827,14.551285
1962,14.610869,14.346570,14.387835,14.568428,14.511660,14.572837
1963,14.599917,14.406759,14.445698,14.597738,14.690434,14.505269
1964,14.636499,14.317344,14.484153,14.736952,14.474354,14.542823
1965,14.683097,14.428583,14.394452,14.567564,14.603871,14.583988
1966,14.634154,14.578395,14.338737,14.633971,14.688751,14.468124
1967,14.496690,14.576952,14.554972,14.672846,14.610876,14.686047
1968,14.693931,14.466876,14.575106,14.677151,14.682895,14.664138
1969,14.814802,14.655665,14.508480,14.766364,14.699445,14.697510
1970,14.718239,14.733750,14.657295,14.765098,14.505820,14.754442
1971,14.682563,14.676619,14.595583,14.676819,14.683546,14.574437
1972,14.561218,14.658433,14.643759,14.575538,14.775213,14.588103
1973,14.629847,14.580027,14.619407,14.684849,14.648305,14.606526
1974,14.575888,14.653806,14.637160,14.826582,14.653568,14.914695
1975,14.809796,14.944584,14.636179,14.841348,14.818999,14.868806
1976,14.825461,14.713180,14.505468,14.998391,14.706115,14.729083
1977,14.596045,14.802020,14.615979,14.824477,14.672080,14.888553
1978,14.900397,14.787107,14.531061,14.934619,14.709031,14.890841
1979,14.986817,15.054690,14.636288,15.027259,14.836792,14.906904
