scenario,year,source,member,value,unit
ssp126,2052,emulator,m11,2.318097722551162,degC
ssp126,2053,emulator,m11,2.3227020453899776,degC
ssp126,2054,emulator,m11,2.1658639330431058,degC
ssp126,2055,emulator,m11,2.453136507508386,degC
ssp126,2056,emulator,m11,2.1103124335161283,degC
ssp126,2057,emulator,m11,2.472874716020115,degC
ssp126,2058,emulator,m11,2.224999991997141,degC
ssp126,2059,emulator,m11,2.046856940619893,degC
ssp126,2060,emulator,m11,2.3313445716910834,degC
ssp126,2061,emulator,m11,2.2697260783997812,degC
ssp126,2062,emulator,m11,2.185962171620222,degC
ssp126,2063,emulator,m11,2.3366084350736536,degC
ssp126,2064,emulator,m11,2.227012896339179,degC
ssp126,2065,emulator,m11,2.048671722745386,degC
ssp126,2066,emulator,m11,2.353505543575505,degC
ssp126,2067,emulator,m11,2.0604593160630955,degC
ssp126,2068,emulator,m11,2.3754498495070173,degC
ssp126,2069,emulator,m11,2.167716844541335,degC
ssp126,2070,emulator,m11,2.3576693020391524,degC
ssp126,2071,emulator,m11,2.2855368364035478,degC
ssp126,2072,emulator,m11,2.3935626957476543,degC
ssp126,2073,emulator,m11,2.4196545928212245,degC
ssp126,2074,emulator,m11,2.3198149226310854,degC
ssp126,2075,emulator,m11,2.3467029020978387,degC
ssp126,2076,emulator,m11,2.10395475724766,degC
ssp126,2077,emulator,m11,2.218313348764422,degC
ssp126,2078,emulator,m11,2.444630091724452,degC
ssp126,2079,emulator,m11,2.326923091508057,degC
ssp126,2080,emulator,m11,2.0748454214449623,degC
ssp126,2081,emulator,m11,2.228925427853248,degC
ssp126,2082,emulator,m11,2.208432592620934,degC
ssp126,2083,emulator,m11,2.249095795262349,degC
ssp126,2084,emulator,m11,2.0308695119544318,degC
ssp126,2085,emulator,m11,2.030082143338575,degC
ssp126,2086,emulator,m11,2.2471377201337077,degC
ssp126,2087,emulator,m11,2.1021838113427194,degC
ssp126,2088,emulator,m11,2.0981119789091807,degC
ssp126,2089,emulator,m11,2.0380616602309445,degC
ssp126,2090,emulator,m11,2.2230022669260876,degC
ssp126,2091,emulator,m11,1.7620895759266393,degC
ssp126,2092,emulator,m11,2.1012407675224054,degC
ssp126,2093,emulator,m11,2.183982978506595,degC
ssp126,2094,emulator,m11,2.1581176122761683,degC
ssp126,2095,emulator,m11,2.42511583592497,degC
ssp126,2096,emulator,m11,2.246692329830548,degC
ssp126,2097,emulator,m11,2.1804825917582313,degC
ssp126,2098,emulator,m11,2.0779526293264006,degC
ssp126,2099,emulator,m11,2.004042278286466,degC
ssp126,2100,emulator,m11,2.2256478932728925,degC
ssp126,2015,emulator,m12,1.0766395368003483,degC
ssp126,2016,emulator,m12,1.1051175990721163,degC
ssp126,2017,emulator,m12,1.2583040710879683,degC
ssp126,2018,emulator,m12,1.2626571758968392,degC
ssp126,2019,emulator,m12,1.1911658961296396,degC
ssp126,2020,emulator,m12,1.3998160701366427,degC
ssp126,2021,emulator,m12,1.571418562784876,degC
ssp126,2022,emulator,m12,1.5145785522132478,degC
ssp126,2023,emulator,m12,1.5649630392495464,degC
ssp126,2024,emulator,m12,1.5943396113163661,degC
ssp126,2025,emulator,m12,1.4309671927522558,degC
ssp126,2026,emulator,m12,1.4897546719538077,degC
ssp126,2027,emulator,m12,1.8422305270489012,degC
ssp126,2028,emulator,m12,1.931014361994432,degC
ssp126,2029,emulator,m12,1.5402477467044964,degC
ssp126,2030,emulator,m12,1.738912187758217,degC
ssp126,2031,emulator,m12,1.7693222480628563,degC
ssp126,2032,emulator,m12,1.5157938837656726,degC
ssp126,2033,emulator,m12,1.9175808640010938,degC
ssp126,2034,emulator,m12,1.680304541267093,degC
ssp126,2035,emulator,m12,1.8130365819660934,degC
ssp126,2036,emulator,m12,1.994634734406855,degC
ssp126,2037,emulator,m12,2.2114399149469683,degC
ssp126,2038,emulator,m12,1.918451751734377,degC
ssp126,2039,emulator,m12,2.094281848306913,degC
ssp126,2040,emulator,m12,1.7079000740304586,degC
ssp126,2041,emulator,m12,2.3186248065334354,degC
ssp126,2042,emulator,m12,2.174605616570684,degC
ssp126,2043,emulator,m12,2.2191236619376937,degC
ssp126,2044,emulator,m12,2.152795009460192,degC
ssp126,2045,emulator,m12,1.8215301418564405,degC
ssp126,2046,emulator,m12,2.3340193936711167,degC
ssp126,2047,emulator,m12,2.515934842130452,degC
ssp126,2048,emulator,m12,2.198782653005207,degC
ssp126,2049,emulator,m12,2.1024031821663804,degC
ssp126,2050,emulator,m12,2.141740542132407,degC
ssp126,2051,emulator,m12,2.3616067262244407,degC
ssp126,2052,emulator,m12,2.206640325157295,degC
ssp126,2053,emulator,m12,2.370711494677451,degC
ssp126,2054,emulator,m12,2.1530286417713747,degC
ssp126,2055,emulator,m12,2.1975019968482457,degC
ssp126,2056,emulator,m12,2.425319552381975,degC
ssp126,2057,emulator,m12,2.232700674396906,degC
ssp126,2058,emulator,m12,2.218009192142649,degC
ssp126,2059,emulator,m12,2.1532103833007135,degC
ssp126,2060,emulator,m12,2.4042752592267327,degC
ssp126,2061,emulator,m12,2.2904888064497335,degC
ssp126,2062,emulator,m12,2.1626134091108042,degC
ssp126,2063,emulator,m12,2.5995503650424254,degC
ssp126,2064,emulator,m12,2.3466206137994376,degC
ssp126,2065,emulator,m12,2.3588306009611877,degC
ssp126,2066,emulator,m12,2.061608691057611,degC
ssp126,2067,emulator,m12,2.2585279518418133,degC
ssp126,2068,emulator,m12,2.178985302144163,degC
ssp126,2069,emulator,m12,2.27466799238125,degC
ssp126,2070,emulator,m12,2.3641029554026005,degC
ssp126,2071,emulator,m12,2.405968025462734,degC
ssp126,2072,emulator,m12,2.1927208868074857,degC
ssp126,2073,emulator,m12,2.3138892186081463,degC
ssp126,2074,emulator,m12,2.291503246742451,degC
ssp126,2075,emulator,m12,2.313982662642868,degC
ssp126,2076,emulator,m12,2.3003791174812775,degC
ssp126,2077,emulator,m12,2.400557468620377,degC
ssp126,2078,emulator,m12,2.3523058968512736,degC
ssp126,2079,emulator,m12,2.237239385933382,degC
ssp126,2080,emulator,m12,2.0861505200091592,degC
ssp126,2081,emulator,m12,2.3631580701300585,degC
ssp126,2082,emulator,m12,2.241810255810357,degC
ssp126,2083,emulator,m12,2.1183234183571393,degC
ssp126,2084,emulator,m12,2.212051757823364,degC
ssp126,2085,emulator,m12,2.3660438769514336,degC
ssp126,2086,emulator,m12,2.2372696790244504,degC
ssp126,2087,emulator,m12,2.237522010835633,degC
ssp126,2088,emulator,m12,2.339457227602683,degC
ssp126,2089,emulator,m12,2.1523783288820972,degC
ssp126,2090,emulator,m12,2.1254489530340415,degC
ssp126,2091,emulator,m12,2.171568680629793,degC
ssp126,2092,emulator,m12,2.5065921943464033,degC
ssp126,2093,emulator,m12,1.960493207636759,degC
ssp126,2094,emulator,m12,2.2869022983535494,degC
ssp126,2095,emulator,m12,2.145909970095648,degC
ssp126,2096,emulator,m12,2.186057653995789,degC
ssp126,2097,emulator,m12,2.0546771652504816,degC
ssp126,2098,emulator,m12,2.2709344819498973,degC
ssp126,2099,emulator,m12,1.930420516184677,degC
ssp126,2100,emulator,m12,2.158320695907605,degC
ssp126,2015,emulator,m13,1.2853655863390454,degC
ssp126,2016,emulator,m13,0.8789289469134829,degC
ssp126,2017,emulator,m13,1.4535780031765864,degC
ssp126,2018,emulator,m13,1.2883335249858305,degC
ssp126,2019,emulator,m13,1.2320217661679607,degC
ssp126,2020,emulator,m13,1.1612590512786714,degC
ssp126,2021,emulator,m13,1.2702999352859177,degC
ssp126,2022,emulator,m13,1.6095466731677117,degC
ssp126,2023,emulator,m13,1.545139723694767,degC
ssp126,2024,emulator,m13,1.418847970263423,degC
ssp126,2025,emulator,m13,1.4160026221514173,degC
ssp126,2026,emulator,m13,1.622614820577736,degC
ssp126,2027,emulator,m13,1.5713441765578953,degC
ssp126,2028,emulator,m13,1.4930220319199456,degC
ssp126,2029,emulator,m13,1.7135058369657354,degC
ssp126,2030,emulator,m13,1.850597029935722,degC
ssp126,2031,emulator,m13,1.6618317916420136,degC
ssp126,2032,emulator,m13,1.8389200944987873,degC
ssp126,2033,emulator,m13,1.9239112497129192,degC
ssp126,2034,emulator,m13,1.7004691561932859,degC
ssp126,2035,emulator,m13,1.7825374965942675,degC
ssp126,2036,emulator,m13,1.8824018393848494,degC
ssp126,2037,emulator,m13,1.6503066786243679,degC
ssp126,2038,emulator,m13,1.849052476275359,degC
ssp126,2039,emulator,m13,1.7574272388019683,degC
ssp126,2040,emulator,m13,2.133181496796009,degC
ssp126,2041,emulator,m13,1.8874405330205324,degC
ssp126,2042,emulator,m13,2.1151239707886482,degC
ssp126,2043,emulator,m13,2.329918450362605,degC
ssp126,2044,emulator,m13,1.9675341630934895,degC
ssp126,2045,emulator,m13,2.153432475780484,degC
ssp126,2046,emulator,m13,2.2443629121316775,degC
ssp126,2047,emulator,m13,2.0542537893768333,degC
ssp126,2048,emulator,m13,2.4242003627600646,degC
ssp126,2049,emulator,m13,2.07997408151936,degC
ssp126,2050,emulator,m13,2.232971581819374,degC
ssp126,2051,emulator,m13,2.237919760836615,degC
ssp126,2052,emulator,m13,2.3587757938969,degC
ssp126,2053,emulator,m13,1.863692201612988,degC
ssp126,2054,emulator,m13,2.4304917616777786,degC
ssp126,2055,emulator,m13,2.22000163448401,degC
ssp126,2056,emulator,m13,2.3674074747784033,degC
ssp126,2057,emulator,m13,1.8817669601873241,degC
ssp126,2058,emulator,m13,2.3884283678904836,degC
ssp126,2059,emulator,m13,2.3001509132740914,degC
ssp126,2060,emulator,m13,2.3530602534672944,degC
ssp126,2061,emulator,m13,2.0173619588371423,degC
ssp126,2062,emulator,m13,2.2916944999700597,degC
ssp126,2063,emulator,m13,2.3070999078998895,degC
ssp126,2064,emulator,m13,2.4904329765322153,degC
ssp126,2065,emulator,m13,2.2628795322099293,degC
ssp126,2066,emulator,m13,2.029714019807745,degC
ssp126,2067,emulator,m13,2.445526470906877,degC
ssp126,2068,emulator,m13,2.420980676881644,degC
ssp126,2069,emulator,m13,2.392951531780625,degC
ssp126,2070,emulator,m13,2.1985170712539777,degC
ssp126,2071,emulator,m13,2.364727972564207,degC
ssp126,2072,emulator,m13,2.166743078131816,degC
ssp126,2073,emulator,m13,2.599346055927427,degC
ssp126,2074,emulator,m13,2.2416998238227634,degC
ssp126,2075,emulator,m13,2.259669315303441,degC
ssp126,2076,emulator,m13,2.321320415605154,degC
ssp126,2077,emulator,m13,2.507399902134079,degC
ssp126,2078,emulator,m13,2.062503997185434,degC
ssp126,2079,emulator,m13,2.144158430029165,degC
ssp126,2080,emulator,m13,2.229884205949787,degC
ssp126,2081,emulator,m13,2.475274069870821,degC
ssp126,2082,emulator,m13,2.1190541305443524,degC
ssp126,2083,emulator,m13,2.2103617637256825,degC
ssp126,2084,emulator,m13,2.3589179604247086,degC
ssp126,2085,emulator,m13,2.349302401612025,degC
ssp126,2086,emulator,m13,2.3389238630964826,degC
ssp126,2087,emulator,m13,2.269490821109109,degC
ssp126,2088,emulator,m13,2.291058735799357,degC
ssp126,2089,emulator,m13,2.359881625228393,degC
ssp126,2090,emulator,m13,2.380462514825272,degC
ssp126,2091,emulator,m13,2.2389840201893954,degC
ssp126,2092,emulator,m13,2.2070936652858038,degC
ssp126,2093,emulator,m13,2.2961725163754068,degC
ssp126,2094,emulator,m13,2.2809174122257794,degC
ssp126,2095,emulator,m13,2.192782896440715,degC
ssp126,2096,emulator,m13,2.096578319950453,degC
ssp126,2097,emulator,m13,2.212234209534227,degC
ssp126,2098,emulator,m13,2.2280874608826053,degC
ssp126,2099,emulator,m13,2.0291285643199934,degC
ssp126,2100,emulator,m13,2.1652969452161805,degC
ssp126,2015,emulator,m14,1.4265283094461108,degC
ssp126,2016,emulator,m14,1.3468466534634,degC
ssp126,2017,emulator,m14,1.3320506957648668,degC
ssp126,2018,emulator,m14,1.4654263390637503,degC
ssp126,2019,emulator,m14,1.2802349867955485,degC
ssp126,2020,emulator,m14,1.3433706665872798,degC
ssp126,2021,emulator,m14,1.3381809445509916,degC
ssp126,2022,emulator,m14,1.4997934442489491,degC
ssp126,2023,emulator,m14,1.3001145989775473,degC
ssp126,2024,emulator,m14,1.4379533039545258,degC
ssp126,2025,emulator,m14,1.4757421813704195,degC
ssp126,2026,emulator,m14,1.647175896183489,degC
ssp126,2027,emulator,m14,1.705239444039817,degC
ssp126,2028,emulator,m14,2.062974476805625,degC
ssp126,2029,emulator,m14,1.6995556735246264,degC
ssp126,2030,emulator,m14,1.8394994154186737,degC
ssp126,2031,emulator,m14,1.6482251180102203,degC
ssp126,2032,emulator,m14,1.8129303048984422,degC
ssp126,2033,emulator,m14,1.8687199111503894,degC
ssp126,2034,emulator,m14,1.8082309865332675,degC
ssp126,2035,emulator,m14,2.046465077194391,degC
ssp126,2036,emulator,m14,2.1044499452838714,degC
ssp126,2037,emulator,m14,1.8910194420934943,degC
ssp126,2038,emulator,m14,1.607911917938397,degC
ssp126,2039,emulator,m14,1.9245589165605868,degC
ssp126,2040,emulator,m14,1.9905451674462427,degC
ssp126,2041,emulator,m14,2.3440362975455784,degC
ssp126,2042,emulator,m14,1.7373993857225045,degC
ssp126,2043,emulator,m14,2.0542539041469077,degC
ssp126,2044,emulator,m14,1.8499016745309191,degC
ssp126,2045,emulator,m14,2.215402845372232,degC
ssp126,2046,emulator,m14,2.217675303930516,degC
ssp126,2047,emulator,m14,2.0258343748974887,degC
ssp126,2048,emulator,m14,1.9850877549017696,degC
ssp126,2049,emulator,m14,2.061917570216668,degC
ssp126,2050,emulator,m14,2.0722791508617817,degC
ssp126,2051,emulator,m14,2.3231402636382015,degC
ssp126,2052,emulator,m14,2.159756808070089,degC
ssp126,2053,emulator,m14,2.230530201510014,degC
ssp126,2054,emulator,m14,2.363962652310409,degC
ssp126,2055,emulator,m14,2.188959033035079,degC
ssp126,2056,emulator,m14,2.119894244891757,degC
ssp126,2057,emulator,m14,2.106290954646198,degC
ssp126,2058,emulator,m14,2.2138093007493964,degC
ssp126,2059,emulator,m14,2.270229186883121,degC
ssp126,2060,emulator,m14,1.979795636932355,degC
ssp126,2061,emulator,m14,2.0687434158375027,degC
ssp126,2062,emulator,m14,2.130796643906283,degC
ssp126,2063,emulator,m14,2.0858968275130927,degC
ssp126,2064,emulator,m14,2.2882505434256473,degC
ssp126,2065,emulator,m14,2.3162938708355902,degC
ssp126,2066,emulator,m14,2.2165736719673816,degC
ssp126,2067,emulator,m14,2.2875247369940475,degC
ssp126,2068,emulator,m14,2.281527231598208,degC
ssp126,2069,emulator,m14,2.3838902993425286,degC
ssp126,2070,emulator,m14,2.369275591326847,degC
ssp126,2071,emulator,m14,2.6238777519261234,degC
ssp126,2072,emulator,m14,2.3786296342164803,degC
ssp126,2073,emulator,m14,2.4643117344334122,degC
ssp126,2074,emulator,m14,2.2277201809032405,degC
ssp126,2075,emulator,m14,2.1374522321026284,degC
ssp126,2076,emulator,m14,2.311966072069776,degC
ssp126,2077,emulator,m14,2.365150872359891,degC
ssp126,2078,emulator,m14,2.257580201151157,degC
ssp126,2079,emulator,m14,2.37808011829296,degC
ssp126,2080,emulator,m14,2.0172995042097064,degC
ssp126,2081,emulator,m14,2.3721912620062504,degC
ssp126,2082,emulator,m14,2.170725774023662,degC
ssp126,2083,emulator,m14,2.2216510975202084,degC
ssp126,2084,emulator,m14,2.25352406202234,degC
ssp126,2085,emulator,m14,1.9500956996524863,degC
ssp126,2086,emulator,m14,2.250430305229788,degC
ssp126,2087,emulator,m14,2.2650679890517047,degC
ssp126,2088,emulator,m14,2.161966871640658,degC
ssp126,2089,emulator,m14,2.343091259341236,degC
ssp126,2090,emulator,m14,2.1029493547623055,degC
ssp126,2091,emulator,m14,2.2637999942153364,degC
ssp126,2092,emulator,m14,2.125653366515909,degC
ssp126,2093,emulator,m14,2.0086679901925706,degC
ssp126,2094,emulator,m14,2.182930862632059,degC
ssp126,2095,emulator,m14,2.101404234460489,degC
ssp126,2096,emulator,m14,2.0967353090733525,degC
ssp126,2097,emulator,m14,2.2191123334299867,degC
ssp126,2098,emulator,m14,2.143485914967833,degC
ssp126,2099,emulator,m14,2.2972475741990834,degC
ssp126,2100,emulator,m14,2.0368329243375634,degC
ssp126,2015,emulator,m15,0.9202443581694144,degC
ssp126,2016,emulator,m15,1.0832922190636616,degC
ssp126,2017,emulator,m15,1.1186859641463283,degC
ssp126,2018,emulator,m15,1.0228202643751594,degC
ssp126,2019,emulator,m15,1.4806301310526653,degC
ssp126,2020,emulator,m15,1.661428598693245,degC
ssp126,2021,emulator,m15,1.433630196547666,degC
ssp126,2022,emulator,m15,1.4994160609794012,degC
ssp126,2023,emulator,m15,1.2586747501090922,degC
ssp126,2024,emulator,m15,1.551964031537766,degC
ssp126,2025,emulator,m15,1.8472975503477613,degC
ssp126,2026,emulator,m15,1.4605120808775514,degC
ssp126,2027,emulator,m15,1.8245848042360926,degC
ssp126,2028,emulator,m15,1.8638822535238617,degC
ssp126,2029,emulator,m15,1.9516443479608085,degC
ssp126,2030,emulator,m15,1.6396446684301793,degC
ssp126,2031,emulator,m15,1.6444726151216127,degC
ssp126,2032,emulator,m15,1.6648881157212099,degC
ssp126,2033,emulator,m15,1.9333198055417302,degC
ssp126,2034,emulator,m15,2.115627417505511,degC
ssp126,2035,emulator,m15,2.060341822909571,degC
ssp126,2036,emulator,m15,1.991323151383817,degC
ssp126,2037,emulator,m15,2.188578760818533,degC
ssp126,2038,emulator,m15,1.8150531302526751,degC
ssp126,2039,emulator,m15,1.814406189548551,degC
ssp126,2040,emulator,m15,2.1887017675988183,degC
ssp126,2041,emulator,m15,1.7416470260471044,degC
ssp126,2042,emulator,m15,1.7336557994337003,degC
ssp126,2043,emulator,m15,2.143943552362714,degC
ssp126,2044,emulator,m15,2.1769920039136004,degC
ssp126,2045,emulator,m15,2.1635582329565217,degC
ssp126,2046,emulator,m15,2.065969073883938,degC
ssp126,2047,emulator,m15,2.3084574410341077,degC
ssp126,2048,emulator,m15,2.4971278150836795,degC
ssp126,2049,emulator,m15,2.249322080441001,degC
ssp126,2050,emulator,m15,2.147858161545461,degC
ssp126,2051,emulator,m15,2.3491611007687645,degC
ssp126,2052,emulator,m15,2.3418706795811204,degC
ssp126,2053,emulator,m15,2.117783740647564,degC
ssp126,2054,emulator,m15,2.048627804725811,degC
ssp126,2055,emulator,m15,2.139858755187408,degC
ssp126,2056,emulator,m15,2.141932048232686,degC
ssp126,2057,emulator,m15,2.1611847278572682,degC
ssp126,2058,emulator,m15,2.4064728254598577,degC
ssp126,2059,emulator,m15,2.446557889990732,degC
ssp126,2060,emulator,m15,2.1412817039437186,degC
ssp126,2061,emulator,m15,2.2117817772341937,degC
ssp126,2062,emulator,m15,2.1043251397957974,degC
ssp126,2063,emulator,m15,2.2955022610234437,degC
ssp126,2064,emulator,m15,2.230611772674674,degC
ssp126,2065,emulator,m15,2.3292616517857,degC
ssp126,2066,emulator,m15,2.144685662053046,degC
ssp126,2067,emulator,m15,2.336028799846396,degC
ssp126,2068,emulator,m15,2.3310485986415976,degC
ssp126,2069,emulator,m15,2.611420521470624,degC
ssp126,2070,emulator,m15,2.5298878863099254,degC
ssp126,2071,emulator,m15,2.2191564041657905,degC
ssp126,2072,emulator,m15,2.2419899979647226,degC
ssp126,2073,emulator,m15,2.427943922102248,degC
ssp126,2074,emulator,m15,2.363375890966566,degC
ssp126,2075,emulator,m15,2.233098782452135,degC
ssp126,2076,emulator,m15,2.4564348537685206,degC
ssp126,2077,emulator,m15,2.4390657379635527,degC
ssp126,2078,emulator,m15,2.5000615309779413,degC
ssp126,2079,emulator,m15,2.198246232345962,degC
ssp126,2080,emulator,m15,2.263725339831595,degC
ssp126,2081,emulator,m15,2.111683603617955,degC
ssp126,2082,emulator,m15,2.286829413903387,degC
ssp126,2083,emulator,m15,2.374447559798721,degC
ssp126,2084,emulator,m15,2.1570466388812157,degC
ssp126,2085,emulator,m15,2.063144755271736,degC
ssp126,2086,emulator,m15,2.098575884515192,degC
ssp126,2087,emulator,m15,2.311826867632618,degC
ssp126,2088,emulator,m15,1.815854041557678,degC
ssp126,2089,emulator,m15,2.216472859089894,degC
ssp126,2090,emulator,m15,2.2174639720787965,degC
ssp126,2091,emulator,m15,2.23117848036485,degC
ssp126,2092,emulator,m15,2.046747671589788,degC
ssp126,2093,emulator,m15,2.1354079319905317,degC
ssp126,2094,emulator,m15,2.286359449515615,degC
ssp126,2095,emulator,m15,2.041076589866048,degC
ssp126,2096,emulator,m15,1.8477089572007728,degC
ssp126,2097,emulator,m15,2.0722380093895403,degC
ssp126,2098,emulator,m15,2.270651781130944,degC
ssp126,2099,emulator,m15,2.27060749285954,degC
ssp126,2100,emulator,m15,2.1288478659380985,degC
ssp126,2015,emulator,m16,1.2156744653856109,degC
ssp126,2016,emulator,m16,1.418242694995147,degC
ssp126,2017,emulator,m16,1.2985480568952248,degC
ssp126,2018,emulator,m16,1.2715222238253219,degC
ssp126,2019,emulator,m16,1.540455424855283,degC
ssp126,2020,emulator,m16,1.430003193431661,degC
ssp126,2021,emulator,m16,1.4988851656159294,degC
ssp126,2022,emulator,m16,1.4911136983700999,degC
ssp126,2023,emulator,m16,1.2264606456897553,degC
ssp126,2024,emulator,m16,1.6095669608184426,degC
ssp126,2025,emulator,m16,1.45203174416568,degC
ssp126,2026,emulator,m16,1.5948393900141813,degC
ssp126,2027,emulator,m16,1.623960243372089,degC
ssp126,2028,emulator,m16,1.8275073064712917,degC
ssp126,2029,emulator,m16,1.7704281701568902,degC
ssp126,2030,emulator,m16,1.7955205111180987,degC
ssp126,2031,emulator,m16,1.8240248093045803,degC
ssp126,2032,emulator,m16,1.845837894122024,degC
ssp126,2033,emulator,m16,1.9539823694459244,degC
ssp126,2034,emulator,m16,1.8120907749301622,degC
ssp126,2035,emulator,m16,1.7741513489624232,degC
ssp126,2036,emulator,m16,1.9529638107184653,degC
ssp126,2037,emulator,m16,1.9976337530971477,degC
ssp126,2038,emulator,m16,2.0360095033457952,degC
ssp126,2039,emulator,m16,1.988314468482752,degC
ssp126,2040,emulator,m16,2.2298530914799564,degC
ssp126,2041,emulator,m16,2.1824375407548438,degC
ssp126,2042,emulator,m16,2.1216810310484817,degC
ssp126,2043,emulator,m16,2.1907486793044058,degC
ssp126,2044,emulator,m16,2.0504529764345776,degC
ssp126,2045,emulator,m16,2.323259881914897,degC
ssp126,2046,emulator,m16,1.997371156813326,degC
ssp126,2047,emulator,m16,2.083852788703215,degC
ssp126,2048,emulator,m16,2.201397223715542,degC
ssp126,2049,emulator,m16,1.992953332700715,degC
ssp126,2050,emulator,m16,2.326969386600311,degC
ssp126,2051,emulator,m16,2.3615328745655155,degC
ssp126,2052,emulator,m16,2.2582662924975416,degC
ssp126,2053,emulator,m16,2.058664859005045,degC
ssp126,2054,emulator,m16,1.9532516093659993,degC
ssp126,2055,emulator,m16,2.3540086193176073,degC
ssp126,2056,emulator,m16,2.4979587717166964,degC
ssp126,2057,emulator,m16,2.387741336065755,degC
ssp126,2058,emulator,m16,2.4842951200973715,degC
ssp126,2059,emulator,m16,2.218736821493195,degC
ssp126,2060,emulator,m16,1.937814446488332,degC
ssp126,2061,emulator,m16,2.369630291610097,degC
ssp126,2062,emulator,m16,2.294376634008227,degC
ssp126,2063,emulator,m16,2.552603596518072,degC
ssp126,2064,emulator,m16,2.484989986966724,degC
ssp126,2065,emulator,m16,2.3847162588496182,degC
ssp126,2066,emulator,m16,2.3956018289098466,degC
ssp126,2067,emulator,m16,2.4123182552047453,degC
ssp126,2068,emulator,m16,2.3232536908254247,degC
ssp126,2069,emulator,m16,2.594356399029234,degC
ssp126,2070,emulator,m16,2.1517478810815795,degC
ssp126,2071,emulator,m16,2.1971629090433282,degC
ssp126,2072,emulator,m16,2.1183862449569517,degC
ssp126,2073,emulator,m16,2.531471083473999,degC
ssp126,2074,emulator,m16,2.2042226328791372,degC
ssp126,2075,emulator,m16,2.4759769051177365,degC
ssp126,2076,emulator,m16,2.5096759977830096,degC
ssp126,2077,emulator,m16,2.3886016429830086,degC
ssp126,2078,emulator,m16,2.5495864416996135,degC
ssp126,2079,emulator,m16,2.2354530827750168,degC
ssp126,2080,emulator,m16,2.1241414359546376,degC
ssp126,2081,emulator,m16,2.122021453674261,degC
ssp126,2082,emulator,m16,2.190328896857192,degC
ssp126,2083,emulator,m16,2.273111023972806,degC
ssp126,2084,emulator,m16,2.5265395967305864,degC
ssp126,2085,emulator,m16,1.9976587142392752,degC
ssp126,2086,emulator,m16,2.29629786183904,degC
ssp126,2087,emulator,m16,2.1061141476965304,degC
ssp126,2088,emulator,m16,2.163268571405144,degC
ssp126,2089,emulator,m16,2.2184442751659006,degC
ssp126,2090,emulator,m16,2.1590411049381295,degC
ssp126,2091,emulator,m16,2.146085221256982,degC
ssp126,2092,emulator,m16,2.3264644841980058,degC
ssp126,2093,emulator,m16,2.2215986922654167,degC
ssp126,2094,emulator,m16,1.9562646640520853,degC
ssp126,2095,emulator,m16,1.9670543309132889,degC
ssp126,2096,emulator,m16,1.9069783160689209,degC
ssp126,2097,emulator,m16,2.1881191919742413,degC
ssp126,2098,emulator,m16,2.0541108690743286,degC
ssp126,2099,emulator,m16,2.1006877474527634,degC
ssp126,2100,emulator,m16,2.086661816361758,degC
ssp126,2015,emulator,m17,1.2705899876806104,degC
ssp126,2016,emulator,m17,1.3725641196314697,degC
ssp126,2017,emulator,m17,1.4160609497351402,degC
ssp126,2018,emulator,m17,1.129217319293943,degC
ssp126,2019,emulator,m17,1.4473680418452552,degC
ssp126,2020,emulator,m17,1.4917770092086595,degC
ssp126,2021,emulator,m17,1.5239036607316976,degC
ssp126,2022,emulator,m17,1.2971262581162204,degC
ssp126,2023,emulator,m17,1.7977460639904148,degC
ssp126,2024,emulator,m17,1.5690442619144793,degC
ssp126,2025,emulator,m17,1.6173065573224914,degC
ssp126,2026,emulator,m17,1.5960111742696519,degC
ssp126,2027,emulator,m17,1.726322379214837,degC
ssp126,2028,emulator,m17,1.6498483647195084,degC
ssp126,2029,emulator,m17,1.8027703507691104,degC
ssp126,2030,emulator,m17,1.7761502699423133,degC
ssp126,2031,emulator,m17,1.8794671523894682,degC
ssp126,2032,emulator,m17,1.8048902911738711,degC
ssp126,2033,emulator,m17,1.6992958320601215,degC
ssp126,2034,emulator,m17,2.183590952174594,degC
ssp126,2035,emulator,m17,1.8704529066638163,degC
ssp126,2036,emulator,m17,2.141820315709907,degC
ssp126,2037,emulator,m17,2.1053503059746106,degC
ssp126,2038,emulator,m17,2.1264668598580236,degC
ssp126,2039,emulator,m17,2.1013503015433805,degC
ssp126,2040,emulator,m17,1.9722836259474938,degC
ssp126,2041,emulator,m17,2.036376891972914,degC
ssp126,2042,emulator,m17,1.8350315385370326,degC
ssp126,2043,emulator,m17,2.2146238008562555,degC
ssp126,2044,emulator,m17,2.2586508310075963,degC
ssp126,2045,emulator,m17,2.1341753090549815,degC
ssp126,2046,emulator,m17,2.286840016998994,degC
ssp126,2047,emulator,m17,2.1929646244695498,degC
ssp126,2048,emulator,m17,2.2753071435630687,degC
ssp126,2049,emulator,m17,2.493894988945879,degC
ssp126,2050,emulator,m17,1.993453134220747,degC
ssp126,2051,emulator,m17,2.2555271627272617,degC
ssp126,2052,emulator,m17,2.2617681175719895,degC
ssp126,2053,emulator,m17,2.2384348385795256,degC
ssp126,2054,emulator,m17,2.1259445666128762,degC
ssp126,2055,emulator,m17,2.4102110491685877,degC
ssp126,2056,emulator,m17,2.393354976817143,degC
ssp126,2057,emulator,m17,2.358342383894115,degC
ssp126,2058,emulator,m17,2.460628326948818,degC
ssp126,2059,emulator,m17,2.211463310173624,degC
ssp126,2060,emulator,m17,2.142622902313395,degC
